stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms,pending_packages,workers_idle,column_queue,pending_kind
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,128,0.2473,2473,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,227,0.2985,2374,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,312,0.3514,2289,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,428,0.9685,2173,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,580,0.3657,2021,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,728,0.5700,1873,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,871,0.7877,1730,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,1013,1.0109,1588,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,1142,0.5065,1459,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,1281,1.0389,1320,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,1431,0.9045,1170,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,1583,0.7967,1018,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,1760,0.8788,841,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,1996,1.9575,605,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,2229,0.6498,372,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,2378,0.8818,223,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,2601,0.7914,0,0,0,0
p5b2b,north,1,0.0,128.500,128.500,settle_origin,797,2601,0.6251,0,0,0,0
p5b2b,north,3,1.0,128.500,129.500,walk,830,2601,0.8482,0,1,0,0
p5b2b,north,3,2.0,128.500,130.500,walk,863,2601,0.9177,0,1,0,0
p5b2b,north,3,3.0,128.500,131.500,walk,896,2601,0.8613,0,1,0,0
p5b2b,north,3,4.0,128.500,132.500,walk,929,2601,0.8446,0,1,0,0
p5b2b,north,3,5.0,128.500,133.500,walk,947,2601,0.8512,0,1,0,0
p5b2b,north,3,6.0,128.500,134.500,walk,957,2601,0.8503,0,1,0,0
p5b2b,north,3,7.0,128.500,135.500,walk,963,2601,0.8622,0,1,0,0
p5b2b,north,3,8.0,128.500,136.500,walk,967,2601,0.8577,51,1,0,0
p5b2b,north,3,9.0,128.500,137.500,walk,969,2601,5.7741,0,0,0,0
p5b2b,north,3,10.0,128.500,138.500,walk,971,2601,1.3931,0,0,0,0
p5b2b,north,3,11.0,128.500,139.500,walk,973,2601,1.1601,0,0,0,0
p5b2b,north,3,12.0,128.500,140.500,walk,975,2601,1.2210,0,0,0,0
p5b2b,north,3,13.0,128.500,141.500,walk,975,2601,1.5229,0,0,0,0
p5b2b,north,3,14.0,128.500,142.500,walk,975,2601,1.4743,0,0,0,0
p5b2b,north,3,15.0,128.500,143.500,walk,975,2601,1.1340,0,0,0,0
p5b2b,north,3,16.0,128.500,144.500,walk,975,2601,0.9058,51,0,0,0
p5b2b,north,3,17.0,128.500,145.500,walk,975,2601,6.4818,0,0,0,0
p5b2b,north,3,18.0,128.500,146.500,walk,975,2601,1.1985,0,0,0,0
p5b2b,north,3,19.0,128.500,147.500,walk,975,2601,1.0510,0,0,0,0
p5b2b,north,3,20.0,128.500,148.500,walk,975,2601,1.0483,0,0,0,0
p5b2b,north,3,21.0,128.500,149.500,walk,975,2601,1.1098,0,0,0,0
p5b2b,north,3,22.0,128.500,150.500,walk,975,2601,1.1504,0,0,0,0
p5b2b,north,3,23.0,128.500,151.500,walk,975,2601,1.1472,0,0,0,0
p5b2b,north,3,24.0,128.500,152.500,walk,975,2601,1.0421,51,0,0,0
p5b2b,north,3,25.0,128.500,153.500,walk,975,2584,3.9429,17,0,0,0
p5b2b,north,3,26.0,128.500,154.500,walk,975,2592,1.7841,9,0,0,0
p5b2b,north,3,27.0,128.500,155.500,walk,975,2595,1.6609,6,0,0,0
p5b2b,north,3,28.0,128.500,156.500,walk,975,2598,1.5947,3,0,0,0
p5b2b,north,3,29.0,128.500,157.500,walk,975,2601,1.5144,0,0,0,0
p5b2b,north,3,30.0,128.500,158.500,walk,975,2601,1.3223,0,0,0,0
p5b2b,north,3,31.0,128.500,159.500,walk,975,2601,1.2748,0,0,0,0
p5b2b,north,3,32.0,128.500,160.500,walk,975,2601,1.3820,51,0,0,0
p5b2b,north,3,33.0,128.500,161.500,walk,975,2550,1.9968,51,0,0,0
p5b2b,north,3,34.0,128.500,162.500,walk,975,2550,1.4617,51,0,0,0
p5b2b,north,3,35.0,128.500,163.500,walk,975,2550,1.5218,51,0,0,0
p5b2b,north,3,36.0,128.500,164.500,walk,975,2550,1.4034,51,0,0,0
p5b2b,north,3,37.0,128.500,165.500,walk,975,2550,1.4880,51,0,0,0
p5b2b,north,3,38.0,128.500,166.500,walk,975,2550,2.3031,51,0,0,0
p5b2b,north,3,39.0,128.500,167.500,walk,975,2550,1.6775,51,0,0,0
p5b2b,north,3,40.0,128.500,168.500,walk,975,2550,1.9515,102,0,0,0
p5b2b,north,3,41.0,128.500,169.500,walk,975,2499,1.8113,102,0,0,0
p5b2b,north,3,42.0,128.500,170.500,walk,975,2499,2.0779,102,0,0,0
p5b2b,north,3,43.0,128.500,171.500,walk,975,2499,1.9583,102,0,0,0
p5b2b,north,3,44.0,128.500,172.500,walk,975,2499,2.0080,102,0,0,0
p5b2b,north,3,45.0,128.500,173.500,walk,975,2499,2.1225,102,0,0,0
p5b2b,north,3,46.0,128.500,174.500,walk,975,2499,1.6093,102,0,0,0
p5b2b,north,3,47.0,128.500,175.500,walk,975,2499,1.6128,102,0,0,0
p5b2b,north,3,48.0,128.500,176.500,walk,975,2499,1.7957,153,0,0,0
p5b2b,north,3,49.0,128.500,177.500,walk,975,2448,1.6539,153,0,0,0
p5b2b,north,3,50.0,128.500,178.500,walk,975,2448,1.6393,153,0,0,0
p5b2b,north,3,51.0,128.500,179.500,walk,975,2448,1.6768,153,0,0,0
