stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms,pending_packages,workers_idle,column_queue,pending_kind
stage15,north,1,0.0,128.500,128.500,settle_origin,797,444,0.6013,2157,0,0,0
stage15,north,1,0.0,128.500,128.500,settle_origin,797,1122,0.4892,1479,0,0,0
stage15,north,1,0.0,128.500,128.500,settle_origin,797,1758,0.9024,843,0,0,0
stage15,north,1,0.0,128.500,128.500,settle_origin,797,2577,1.0417,24,0,0,0
stage15,north,3,1.0,128.500,129.500,walk,830,2601,0.9094,0,1,0,0
stage15,north,3,2.0,128.500,130.500,walk,863,2601,0.9317,0,1,0,0
stage15,north,3,3.0,128.500,131.500,walk,896,2601,0.9596,0,1,0,0
stage15,north,3,4.0,128.500,132.500,walk,929,2601,1.0189,0,1,0,0
stage15,north,3,5.0,128.500,133.500,walk,947,2601,0.8686,0,1,0,0
stage15,north,3,6.0,128.500,134.500,walk,957,2601,1.0942,0,1,0,0
stage15,north,3,7.0,128.500,135.500,walk,963,2601,0.9514,0,1,0,0
stage15,north,3,8.0,128.500,136.500,walk,967,2601,0.9579,51,1,0,0
stage15,north,3,9.0,128.500,137.500,walk,969,2601,5.5704,0,0,0,0
stage15,north,3,10.0,128.500,138.500,walk,971,2601,1.2098,0,0,0,0
stage15,north,3,11.0,128.500,139.500,walk,973,2601,1.0599,0,0,0,0
stage15,north,3,12.0,128.500,140.500,walk,975,2601,1.2049,0,0,0,0
stage15,north,3,13.0,128.500,141.500,walk,975,2601,1.0097,0,0,0,0
stage15,north,3,14.0,128.500,142.500,walk,975,2601,0.9575,0,0,0,0
stage15,north,3,15.0,128.500,143.500,walk,975,2601,1.1720,0,0,0,0
stage15,north,3,16.0,128.500,144.500,walk,975,2601,1.9539,51,0,0,0
stage15,north,3,17.0,128.500,145.500,walk,975,2601,5.4211,0,0,0,0
stage15,north,3,18.0,128.500,146.500,walk,975,2601,1.0173,0,0,0,0
stage15,north,3,19.0,128.500,147.500,walk,975,2601,1.0808,0,0,0,0
stage15,north,3,20.0,128.500,148.500,walk,975,2601,1.0353,0,0,0,0
stage15,north,3,21.0,128.500,149.500,walk,975,2601,1.0100,0,0,0,0
stage15,north,3,22.0,128.500,150.500,walk,975,2601,0.9653,0,0,0,0
stage15,north,3,23.0,128.500,151.500,walk,975,2601,0.9579,0,0,0,0
stage15,north,3,24.0,128.500,152.500,walk,975,2601,0.9538,51,0,0,0
stage15,north,3,25.0,128.500,153.500,walk,975,2601,7.0193,0,0,0,0
stage15,north,3,26.0,128.500,154.500,walk,975,2601,1.3580,0,0,0,0
stage15,north,3,27.0,128.500,155.500,walk,975,2601,1.1389,0,0,0,0
stage15,north,3,28.0,128.500,156.500,walk,975,2601,1.2238,0,0,0,0
stage15,north,3,29.0,128.500,157.500,walk,975,2601,1.0900,0,0,0,0
stage15,north,3,30.0,128.500,158.500,walk,975,2601,1.1317,0,0,0,0
stage15,north,3,31.0,128.500,159.500,walk,975,2601,1.1622,0,0,0,0
stage15,north,3,32.0,128.500,160.500,walk,975,2601,1.4620,51,0,0,0
stage15,north,3,33.0,128.500,161.500,walk,975,2563,3.6794,38,0,0,0
stage15,north,3,34.0,128.500,162.500,walk,975,2580,2.9175,21,0,0,0
stage15,north,3,35.0,128.500,163.500,walk,975,2600,2.9424,1,0,0,0
stage15,north,3,36.0,128.500,164.500,walk,975,2601,1.2660,0,0,0,0
stage15,north,3,37.0,128.500,165.500,walk,975,2601,1.1690,0,0,0,0
stage15,north,3,38.0,128.500,166.500,walk,975,2601,1.2085,0,0,0,0
stage15,north,3,39.0,128.500,167.500,walk,975,2601,1.3154,0,0,0,0
stage15,north,3,40.0,128.500,168.500,walk,975,2601,1.2341,51,0,0,0
stage15,north,3,41.0,128.500,169.500,walk,975,2550,2.0450,51,0,0,0
stage15,north,3,42.0,128.500,170.500,walk,975,2550,1.3840,51,0,0,0
stage15,north,3,43.0,128.500,171.500,walk,975,2550,1.6299,51,0,0,0
stage15,north,3,44.0,128.500,172.500,walk,975,2550,1.3264,51,0,0,0
stage15,north,3,45.0,128.500,173.500,walk,975,2550,1.2155,51,0,0,0
stage15,north,3,46.0,128.500,174.500,walk,975,2550,1.1669,51,0,0,0
stage15,north,3,47.0,128.500,175.500,walk,975,2550,1.2482,51,0,0,0
stage15,north,3,48.0,128.500,176.500,walk,975,2550,1.2686,102,0,0,0
stage15,north,3,49.0,128.500,177.500,walk,975,2499,1.2404,102,0,0,0
stage15,north,3,50.0,128.500,178.500,walk,975,2499,1.2293,102,0,0,0
stage15,north,3,51.0,128.500,179.500,walk,975,2499,1.2518,102,0,0,0
stage15,north,3,52.0,128.500,180.500,walk,975,2499,1.3346,102,0,0,0
stage15,north,3,53.0,128.500,181.500,walk,975,2499,1.3516,102,0,0,0
stage15,north,3,54.0,128.500,182.500,walk,975,2499,1.3291,102,0,0,0
stage15,north,3,55.0,128.500,183.500,walk,975,2499,1.3222,102,0,0,0
stage15,north,3,56.0,128.500,184.500,walk,975,2499,1.6837,153,0,0,0
stage15,north,3,57.0,128.500,185.500,walk,975,2454,1.9389,147,0,0,0
stage15,north,3,58.0,128.500,186.500,walk,975,2460,2.1430,141,0,0,0
stage15,north,3,59.0,128.500,187.500,walk,975,2473,2.7067,128,0,0,0
stage15,north,3,60.0,128.500,188.500,walk,975,2488,2.9246,113,0,0,0
stage15,north,3,61.0,128.500,189.500,walk,975,2499,2.5093,102,0,0,0
stage15,north,3,62.0,128.500,190.500,walk,975,2499,1.4413,102,0,0,0
stage15,north,3,63.0,128.500,191.500,walk,975,2499,1.5239,102,0,0,0
stage15,north,3,64.0,128.500,192.500,walk,975,2499,1.9485,153,0,0,0
stage15,north,3,66.0,128.500,194.500,sprint,973,2448,1.9243,153,0,0,0
stage15,north,3,68.0,128.500,196.500,sprint,971,2448,2.3652,153,0,0,0
stage15,north,3,70.0,128.500,198.500,sprint,969,2448,2.3458,153,0,0,0
stage15,north,3,72.0,128.500,200.500,sprint,967,2448,1.8546,204,0,0,0
stage15,north,3,74.0,128.500,202.500,sprint,965,2397,2.1181,204,0,0,0
stage15,north,3,76.0,128.500,204.500,sprint,963,2397,3.1153,204,0,0,0
stage15,north,3,78.0,128.500,206.500,sprint,963,2397,2.3897,204,0,0,0
stage15,north,3,80.0,128.500,208.500,sprint,963,2397,1.9596,255,0,0,0
stage15,north,3,82.0,128.500,210.500,sprint,963,2346,1.3858,255,0,0,0
stage15,north,3,84.0,128.500,212.500,sprint,963,2346,1.3270,255,0,0,0
stage15,north,3,86.0,128.500,214.500,sprint,963,2346,1.3463,255,0,0,0
