BodyId,Type,WaterMass,SurfaceBefore,SurfaceAfter,Iterations,Residual,MaxLocalError,InputRevision,OutputRevision
0000213cf9764473,mixed,45665,-6.340280852,-6.340282893,1,0.868243428,1.034577373,1,2
000f38adf0da9aac,wetland,4992,20.376568575,20.376568575,1,0.000000000,0.000000000,1,1
0026601d720e5127,lake,299017,-5.541586607,-5.541580323,64,0.000011263,0.000016704,1,2
002b5468498a820f,wetland,4992,-4.596570958,-4.596570958,1,0.000000000,0.000000000,1,1
002dfafde1656942,wetland,4992,-12.649776528,-12.649776528,1,0.000000000,0.000000000,1,1
003663d9fc072827,wetland,4992,-6.053305196,-6.053305196,1,0.000000000,0.000000000,1,1
0048efdc36910c5d,lake,75286,-5.388185173,-5.388190201,64,0.000000000,0.000005028,1,2
004c646d79b69a5a,river,11026,66.152797095,66.152809252,1,0.000000000,0.000012157,1,2
005ca2ba749f34db,wetland,4992,67.316774027,67.316774027,1,0.000000000,0.000000000,1,1
006a934f687f46cc,mixed,39842,-7.003239818,-7.003251087,1,1.832719499,0.000013876,1,2
006b26bd6a4168f0,wetland,29952,-5.890215572,-5.890215572,1,1.165778306,0.193984375,1,2
0074230786a549f9,lake,80131,-9.013729236,-9.013738927,64,0.000001912,0.000011603,1,2
0081babee9b2fd47,mixed,501348,57.298938921,57.298940877,1,0.673414651,1.664786089,1,2
00852f502cd88b44,wetland,4992,-5.847997593,-5.847997593,1,0.000000000,0.000000000,1,1
00861b9bbf6d0c0b,mixed,272026,-6.691697298,-6.691696165,1,1.686802811,2.348003657,1,2
00a2cac419df1592,lake,44290,-7.757719428,-7.757720056,64,0.000000000,0.000000628,1,2
00abc70e3642f69b,wetland,4992,56.450375288,56.450375288,1,0.000000000,0.000000000,1,1
00afcf0d7b2aa6bc,wetland,4992,-6.925570871,-6.925570871,1,0.000000000,0.000000000,1,1
00b0627b7cecc8e0,wetland,4992,-8.682583077,-8.682583077,1,0.000000000,0.000000000,1,1
00b14ec70f8149a7,wetland,4992,-6.073211808,-6.073211808,1,0.000000000,0.000000000,1,1
00b556c65468f9c8,mixed,49235,-6.780984864,-6.780983703,1,1.772692727,0.193984375,1,2
00bdbfa26f0ab8ad,river,10994,-5.559357132,-5.559361639,1,0.000000000,0.000004507,1,2
00c74f5a8d30bbda,lake,60142,-6.965896482,-6.965896676,64,0.000000000,0.000000194,1,2
00d25ecc3fad61f2,wetland,4992,-6.365610066,-6.365610066,1,0.000000000,0.000000000,1,1
00df6315a0f8f31c,wetland,4992,-5.402850789,-5.402850789,1,0.000000000,0.000000000,1,1
00e209ab38d3da4f,lake,32780,-6.427150386,-6.427140626,64,0.000000000,0.000009761,1,2
00e4eace7a374628,river,34324,-6.312142634,-6.312156422,2,1.267518819,0.774284798,1,2
00efa1629be18d9d,lake,25361,-7.757719428,-7.757701462,64,0.000000000,0.000017966,1,2
00f0c83bd7fe930a,lake,107968,-5.719577473,-5.719572082,64,0.000002647,0.000008038,1,2
00f64ff4b13ce616,wetland,4992,-6.845348204,-6.845348204,1,0.000000000,0.000000000,1,1
0103e7ac144a9964,river,11898,-1.537378359,-1.537375987,1,0.000000000,0.000002372,1,2
01047b1a160cbb88,wetland,4992,-4.391351152,-4.391351152,1,0.000000000,0.000000000,1,1
01096f64ed88ec70,wetland,4992,-6.553624700,-6.553624700,1,0.000000000,0.000000000,1,1
0117071c50969fbe,river,18823,-5.066915344,-5.066934475,1,0.000000000,0.000019131,1,2
011e0e8ebe2b95b5,river,36015,-6.842076587,-6.842088854,2,1.860204610,0.470301108,1,2
01258b1f4638d3d3,lake,20584,-6.626546710,-6.626530163,64,0.000000000,0.000016546,1,2
013abdb7189d9f3c,river,10892,-7.250533829,-7.250546572,1,0.000000000,0.000012743,1,2
01472e9278270e42,wetland,4992,-4.939723679,-4.939723679,1,0.000000000,0.000000000,1,1
015151b8980f3393,wetland,14976,-6.747725516,-6.747725516,1,1.297584936,0.193984375,1,2
0169f8e1ad998cf9,wetland,4992,-5.714427697,-5.714427697,1,0.000000000,0.000000000,1,1
016d32e27fcf5775,river,17677,-7.926086959,-7.926102935,1,0.000000000,0.000015975,1,2
017542e1099eb7b7,wetland,4992,-5.738773332,-5.738773332,1,0.000000000,0.000000000,1,1
017756089fb77cc6,river,11623,-6.414253324,-6.414256217,1,0.000000000,0.000002893,1,2
0184edc002c53014,wetland,14976,-5.520157810,-5.520157810,1,0.254406983,0.193984375,1,2
018b08e6ddc5a544,wetland,4992,-9.857838636,-9.857838636,1,0.000000000,0.000000000,1,1
018f69c3b37fb408,lake,199498,-6.772348804,-6.772340317,64,0.000002858,0.000010836,1,2
0190909fb703f850,wetland,4992,-4.903841173,-4.903841173,1,0.000000000,0.000000000,1,1
0196e6543b8cf226,mixed,15950,-5.837973539,-5.837977390,1,0.397495330,0.000007701,1,2
0198660dcfe39511,river,12778,-13.518798048,-13.518791501,1,0.000000000,0.000006547,1,2
019c6e0d14cb4532,wetland,4992,-5.500787891,-5.500787891,1,0.000000000,0.000000000,1,1
019f4f30562eb10b,mixed,93228,-6.242740527,-6.242734046,1,0.620472938,0.000012962,1,2
01a3b00ff34ffeaa,lake,23263,-5.891383710,-5.891375614,64,0.000000000,0.000008096,1,2
01b481c828937c74,mixed,15163,-7.056110730,-7.056111887,1,1.689628343,0.155000000,1,2
01c05f35865ac956,mixed,150063,-5.777665868,-5.777672378,1,0.807864391,0.856880097,1,2
01cb6ea738d76f6e,river,13376,-5.355136283,-5.355137380,1,0.000000000,0.000001098,1,2
01e3bcf2bd8f6a31,mixed,88261,-6.435595077,-6.435596281,1,0.190952836,0.000002407,1,2
01f1ad87b16f7c22,wetland,4992,-5.904414218,-5.904414218,1,0.000000000,0.000000000,1,1
01f240f5b3319e46,wetland,9984,-5.157188713,-5.157188713,1,0.711258841,0.155000000,1,2
01ff453f147d2f70,wetland,14976,-6.809991096,-6.809991096,1,0.668353301,0.193984375,1,2
0201ebd4ac5816a3,lake,75256,-9.010653249,-9.010648554,64,0.000000000,0.000004695,1,2
02043989ebf96058,wetland,4992,-6.017154031,-6.017154031,1,0.000000000,0.000000000,1,1
0208418930e11079,wetland,4992,-6.165046063,-6.165046063,1,0.000000000,0.000000000,1,1
0209c142c537b364,lake,37954,-7.363923054,-7.363928522,64,0.000000000,0.000005468,1,2
020e5cb00be185a9,lake,20075,-5.582094760,-5.582105491,64,0.000000000,0.000010731,1,2
021350fae35db691,wetland,4992,-4.794860353,-4.794860353,1,0.000000000,0.000000000,1,1
023f179435341651,wetland,4992,-6.238329112,-6.238329112,1,0.000000000,0.000000000,1,1
024780704fd5d536,lake,3115,-6.434334588,-6.434339609,64,0.000000000,0.000005021,1,2
02507cba6c39b63f,lake,9928,-5.920617536,-5.920630139,64,0.000000000,0.000012603,1,2
025604734578094b,lake,32240,-7.363923054,-7.363920459,64,0.000013873,0.000016468,1,2
025f942b639e0c78,lake,76051,-9.441423794,-9.441409826,64,0.000000000,0.000013968,1,2
0260279965602e9c,lake,62058,-6.548320171,-6.548328230,64,0.000000000,0.000008059,1,2
02667d4de9e92872,wetland,4992,-6.187838608,-6.187838608,1,0.000000000,0.000000000,1,1
027c4353be1015ff,lake,1979761,-7.405593335,-7.405591783,64,0.000010243,0.000017656,1,2
028fbba18b2e7afc,lake,50076,-6.396320058,-6.396315009,64,0.000000000,0.000005048,1,2
029cbfeaec7a0c26,wetland,4992,-4.912457676,-4.912457676,1,0.000000000,0.000000000,1,1
02a528c7071bcb0b,lake,137739,-4.711595147,-4.711605945,64,0.000000000,0.000010798,1,2
02b353ec6beba07d,wetland,4992,-7.215727389,-7.215727389,1,0.000000000,0.000000000,1,1
02e86fad6af83fe9,wetland,4992,-5.229596426,-5.229596426,1,0.000000000,0.000000000,1,1
02edf766443692f5,wetland,4992,-6.806728891,-6.806728891,1,0.000000000,0.000000000,1,1
02efec3df3057e07,lake,24425,-6.874912497,-6.874923268,64,0.000000000,0.000010772,1,2
02f1ff65891e4316,wetland,4992,-5.144011662,-5.144011662,1,0.000000000,0.000000000,1,1
02f573f6cc43d113,river,11066,56.727628362,56.727647005,1,0.000000000,0.000018644,1,2
03076c8b050b9325,mixed,259025,-6.297208532,-6.297200568,1,1.092281712,1.317350969,1,2
030c60d5dc87c40d,river,10954,-4.913670959,-4.913669474,1,0.000000000,0.000001485,1,2
03127bfcb788393d,lake,14691,-9.013729236,-9.013717887,64,0.000000000,0.000011349,1,2
031c0bb4d5ae3c6a,mixed,17269,27.775597166,27.775601249,1,0.348456717,0.000008167,1,2
032b2325cd1292a3,river,22862,-7.107824095,-7.107837769,2,0.369816042,0.445639153,1,2
03341f6fe97673ac,wetland,4992,-10.604843766,-10.604843766,1,0.000000000,0.000000000,1,1
0335464becfab7f4,wetland,19968,-6.942946067,-6.942946067,1,1.948900260,0.193984375,1,2
033b9c007183b1ca,mixed,110384,-8.079606684,-8.079602212,1,0.877508943,1.074724944,1,2
034865bc2946be4e,mixed,33956,-6.116259366,-6.116266117,1,0.432067556,0.000013502,1,2
03498c956563c3bb,wetland,4992,-5.166013907,-5.166013907,1,0.000000000,0.000000000,1,1
035ef9bda8b852a5,lake,240436,-6.863219945,-6.863213355,64,0.000013988,0.000019358,1,2
0365a84fbe13ab1e,wetland,4992,-6.327365421,-6.327365421,1,0.000000000,0.000000000,1,1
03676299c35a118a,lake,7363,-6.302413859,-6.302405238,64,0.000000000,0.000008621,1,2
03714b2f7252735a,river,18177,-5.614180322,-5.614180808,1,0.000000000,0.000000486,1,2
0383d731acdc5790,river,36599,31.112609768,31.112608092,2,1.937939479,0.589470539,1,2
0396f6a1e9285dea,lake,22701,-4.723814981,-4.723800882,64,0.000000000,0.000014100,1,2
039beaecc0a48ed2,lake,22197,-5.220974797,-5.220962779,64,0.000000000,0.000012018,1,2
039ff2ec058c3ef3,lake,99008,-6.561089249,-6.561084415,64,0.000005013,0.000009145,1,2
03a57aa4deca91ff,wetland,4992,-7.253870651,-7.253870651,1,0.000000000,0.000000000,1,1
03b5601181798f02,wetland,4992,-3.880677278,-3.880677278,1,0.000000000,0.000000000,1,1
03b806a719547635,river,23532,-7.587204498,-7.587220047,1,1.786969791,0.000016829,1,2
03dd1eab8e683ea1,mixed,91083,-6.309977531,-6.309978885,1,1.347347812,0.000015246,1,2
03de9e6522bee18c,lake,439506,-5.894959558,-5.894951344,64,0.000009813,0.000018693,1,2
03e79aaf3f22c295,lake,13209,-5.388185173,-5.388165753,64,0.000000000,0.000019420,1,2
0404dd459b56ee40,river,11767,-9.487877236,-9.487891506,1,0.000000000,0.000014269,1,2
040a64fe7495414c,lake,14026,-6.233017873,-6.233005011,64,0.000000000,0.000012862,1,2
0419238f13bffa07,wetland,9984,-6.706822567,-6.706822567,1,0.736467701,0.155000000,1,2
041fd223f082915b,wetland,4992,-6.327090015,-6.327090015,1,0.000000000,0.000000000,1,1
042346b533a81f58,river,11233,-4.880762010,-4.880776929,1,0.000000000,0.000014919,1,2
04243300c63ca01f,wetland,4992,-6.159606787,-6.159606787,1,0.000000000,0.000000000,1,1
042e5626e624c570,lake,69118,-7.363923054,-7.363912907,64,0.000000000,0.000010146,1,2
0444ea28659659c7,river,20814,-5.999304992,-5.999312383,1,0.000000000,0.000007391,1,2
044790bdfd7140fa,river,13365,-5.377302018,-5.377290545,1,0.000000000,0.000011473,1,2
0468a0c32d9d5945,wetland,4992,-6.611759077,-6.611759077,1,0.000000000,0.000000000,1,1
046a022cdaaa2233,mixed,157023,-6.151646573,-6.151653274,1,0.727422061,0.771552316,1,2
046b81e66f00c51e,mixed,177527,-5.809010316,-5.809011593,1,0.865291087,1.462669738,1,2
0475119e8d26c84b,lake,19544,-5.622358423,-5.622365951,64,0.000000000,0.000007528,1,2
0479199dd20e786c,mixed,137148,-7.642359865,-7.642357534,1,1.346202011,1.986046467,1,2
0479727b62e0d70f,river,23152,-11.967809561,-11.967824659,1,0.000000000,0.000015098,1,2
0484290f848b1e84,mixed,92267,-8.904379529,-8.904378599,1,0.783150752,0.830667076,1,2
04879da0c7b0ac81,wetland,4992,-4.344083593,-4.344083593,1,0.000000000,0.000000000,1,1
049621a3bd52e096,river,17704,-4.986968031,-4.986953299,1,0.000000000,0.000014732,1,2
04aec8ccd2dd39fc,mixed,64675,-6.930726044,-6.930721279,1,1.838194088,0.000013737,1,2
04bc608435eaed4a,wetland,4992,24.781176040,24.781176040,1,0.000000000,0.000000000,1,1
04cfd8d203095247,lake,36909,-6.154943828,-6.154927317,64,0.000000000,0.000016511,1,2
04d755628b169065,wetland,4992,25.543285750,25.543285750,1,0.000000000,0.000000000,1,1
04d9fbf822f17798,wetland,4992,-0.186460985,-0.186460985,1,0.000000000,0.000000000,1,1
04e29f64ae82f9fe,wetland,4992,-6.312775357,-6.312775357,1,0.000000000,0.000000000,1,1
04ed1b685f3d7df2,wetland,4992,-4.482364995,-4.482364995,1,0.000000000,0.000000000,1,1
04f3711ce3c677c8,wetland,4992,-5.238595851,-5.238595851,1,0.000000000,0.000000000,1,1
04f4f0d6781d1ab3,wetland,4992,-6.165612498,-6.165612498,1,0.000000000,0.000000000,1,1
04fb0bfd531d8fe3,wetland,4992,-5.315328376,-5.315328376,1,0.000000000,0.000000000,1,1
0504d6431acc17b6,wetland,4992,-6.449069688,-6.449069688,1,0.000000000,0.000000000,1,1
050cabb3fb12f352,lake,70749,-5.877491347,-5.877472657,64,0.000000000,0.000018690,1,2
0544a8983b82fe97,lake,11805,-4.723814981,-4.723826641,64,0.000000000,0.000011660,1,2
054b572d184595eb,mixed,57772,-9.209497264,-9.209498568,1,0.594495910,0.000018346,1,2
0551ace19cce8fc1,wetland,4992,-7.633381956,-7.633381956,1,0.000000000,0.000000000,1,1
055947c20c25a7dc,wetland,4992,-5.800080343,-5.800080343,1,0.000000000,0.000000000,1,1
0561b09e26c766c1,mixed,129955,-7.302778986,-7.302777145,1,1.858643570,1.390865569,1,2
05664c0b6d713906,lake,10501,-7.363923054,-7.363918368,64,0.000000000,0.000004686,1,2
056ae778b41b0b4b,river,21699,-8.088008466,-8.088016082,1,0.000000000,0.000007617,1,2
056b405644ed69ee,lake,82285,-6.403342803,-6.403352040,64,0.000000426,0.000009663,1,2
0574d00e63136d1b,lake,16041,-6.028572927,-6.028553405,64,0.000000000,0.000019523,1,2
057d737aeea4ef81,wetland,4992,-6.148355130,-6.148355130,1,0.000000000,0.000000000,1,1
058635349a190d09,mixed,30854,-6.948313397,-6.948307046,1,1.712166436,0.155000000,1,2
058b640fe2850172,wetland,4992,-6.383310732,-6.383310732,1,0.000000000,0.000000000,1,1
058ed8a125aa8f6f,mixed,221134,-5.835249531,-5.835250927,1,0.727042267,1.246866028,1,2
05946059fee8e27b,lake,3110,-6.063285060,-6.063287533,64,0.000000000,0.000002474,1,2
05a12a15b6abeeff,wetland,4992,-8.296835362,-8.296835362,1,0.000000000,0.000000000,1,1
05af1aaaaa8c00f0,lake,63581,-7.067341303,-7.067358902,64,0.000000000,0.000017600,1,2
05c88fcf6b610120,lake,22580,-8.224283668,-8.224266882,64,0.000000000,0.000016786,1,2
05c8e8acfc335fc3,mixed,28836,-7.547850722,-7.547852412,1,1.663833168,0.000003382,1,2
05d18c1987c4e229,wetland,4992,-5.934920298,-5.934920298,1,0.000000000,0.000000000,1,1
05d346638d0b4895,wetland,9984,-9.500153522,-9.500153522,1,0.177093627,0.155000000,1,2
05dbaf3fa7ad077a,wetland,4992,-5.316605879,-5.316605879,1,0.000000000,0.000000000,1,1
05dc081d387f661d,wetland,4992,-5.018114406,-5.018114406,1,0.000000000,0.000000000,1,1
05dc42ada96f299e,wetland,9984,-7.281492804,-7.281492804,1,1.241174798,0.155000000,1,2
05ef278d74cb6c77,wetland,4992,-6.497376517,-6.497376517,1,0.000000000,0.000000000,1,1
05f542b44fcbe1a7,lake,58344,-4.803819725,-4.803834025,64,0.000000000,0.000014301,1,2
05fcbf44d7d91fc5,wetland,4992,-6.467926087,-6.467926087,1,0.000000000,0.000000000,1,1
060eb7d910a0e1d7,wetland,9984,-6.028518978,-6.028518978,1,0.179585159,0.155000000,1,2
063b6abdf50bc25e,wetland,34944,-6.068037756,-6.068037756,1,1.039472113,0.193984375,1,2
063bfe2bf6cde482,wetland,4992,8.316165116,8.316165116,1,0.000000000,0.000000000,1,1
0652eb0b0711d77c,river,45995,-5.560198821,-5.560193488,1,0.237792440,0.000019306,1,2
06537e7908d3f9a0,wetland,4992,-6.055138923,-6.055138923,1,0.000000000,0.000000000,1,1
065b53e721b39661,lake,140048,-6.531018206,-6.531011764,64,0.000011332,0.000019094,1,2
065d0e3126f9fccd,mixed,25285,-6.922804267,-6.922802149,1,2.067475727,0.193984375,1,2
0663f753ad4518c7,lake,28662,-8.439188580,-8.439187043,64,0.000015719,0.000017256,1,2
066a127a88458df7,mixed,10192,-4.994997454,-4.995008240,1,0.419332404,0.193984375,1,2
067eb1a458e8373c,lake,68680,-6.666791562,-6.666787222,64,0.000001720,0.000006059,1,2
068b227fb871a642,lake,11025,-7.363923054,-7.363925475,64,0.000000000,0.000002421,1,2
068f835c8e2bb506,lake,37842,-6.531018206,-6.530998816,64,0.000000000,0.000019390,1,2
068fbdecff1b7887,lake,55158,-6.801064672,-6.801067735,64,0.000000000,0.000003063,1,2
069758cd6e7290a2,mixed,104642,-6.322195550,-6.322205016,1,0.823721832,0.000018933,1,2
06a6aacc0f5f6b81,wetland,4992,-7.198609392,-7.198609392,1,0.000000000,0.000000000,1,1
06a8651614a5d1ed,wetland,4992,-6.485384823,-6.485384823,1,0.000000000,0.000000000,1,1
06ab9f16e6db9c69,wetland,4992,50.430386485,50.430386485,1,0.000000000,0.000000000,1,1
06adecceede424f9,lake,104649,-8.808278257,-8.808286200,64,0.000000000,0.000007943,1,2
06b03a842d856eae,mixed,81382,-6.518436714,-6.518444325,1,0.632809053,0.000015678,1,2
06b2e119c56055e1,lake,150040,-6.531018206,-6.531019404,64,0.000017399,0.000018597,1,2
06b98fabdabbae5a,lake,47758,-7.145907916,-7.145897591,64,0.000000000,0.000010325,1,2
06bebe872327a2c3,lake,57014,-6.169457614,-6.169446330,64,0.000007097,0.000018381,1,2
06cce9ac87f77835,wetland,4992,-4.349815179,-4.349815179,1,0.000000000,0.000000000,1,1
06cd428a18c9d6d8,wetland,4992,-6.937496234,-6.937496234,1,0.000000000,0.000000000,1,1
06cdd5f81a8bf8fc,river,11660,-7.069823163,-7.069836604,1,0.000000000,0.000013441,1,2
06e061fa5515dd32,lake,74263,-5.622358423,-5.622366746,64,0.000000000,0.000008323,1,2
06ed6643b6616e5c,lake,12165,-6.409184403,-6.409194146,64,0.000000000,0.000009743,1,2
06f909236aa03698,wetland,4992,0.843566179,0.843566179,1,0.000000000,0.000000000,1,1
07045322c6a56156,lake,132376,-6.002418372,-6.002427052,64,0.000004649,0.000012418,1,2
0706a0dacdade9e6,river,11748,4.801637822,4.801637822,1,0.000000000,0.000000000,1,1
070c2893a6ec3cf2,wetland,4992,-5.478692920,-5.478692920,1,0.000000000,0.000000000,1,1
0718996f0675abf8,wetland,4992,-7.368875539,-7.368875539,1,0.000000000,0.000000000,1,1
071985ba990a2cbf,wetland,4992,-9.907097225,-9.907097225,1,0.000000000,0.000000000,1,1
072d3898d718553d,lake,52130,59.505238322,59.505223676,64,0.000000000,0.000014645,1,2
073019bc187bc116,lake,41383,-8.224283668,-8.224285052,64,0.000000000,0.000001384,1,2
073bbc9bccba8952,lake,394977,-6.396320058,-6.396324475,64,0.000008433,0.000013684,1,2
075531c08d8f8982,mixed,19670,-8.463519219,-8.463519211,1,0.449280236,0.000001276,1,2
0764493184f3dfbb,wetland,4992,-6.279041367,-6.279041367,1,0.000000000,0.000000000,1,1
0764dc9f86b601df,wetland,4992,-5.094863313,-5.094863313,1,0.000000000,0.000000000,1,1
07855936b51ff806,river,18593,-5.407454415,-5.407448330,1,0.000000000,0.000006084,1,2
079cd983c7260d24,lake,28533,-6.434334588,-6.434349056,64,0.000000000,0.000014468,1,2
07a41b86a5aac69c,lake,48337,-8.765965618,-8.765955658,64,0.000000000,0.000009960,1,2
07a6fca9e70e3275,lake,401258,-5.920617536,-5.920611911,64,0.000011515,0.000018213,1,2
07af658601aff15a,wetland,4992,67.623458073,67.623458073,1,0.000000000,0.000000000,1,1
07b36d854697a17b,wetland,1943,-4.732398391,-4.732387807,1,0.000000000,0.000010584,1,2
07bf1064fad669b7,wetland,4992,-7.260766928,-7.260766928,1,0.000000000,0.000000000,1,1
07e9b0224928852f,lake,2168,-9.629877875,-9.629890192,64,0.000000000,0.000012317,1,2
07fb1548802e251d,lake,90564,-9.615077032,-9.615066046,64,0.000000000,0.000010986,1,2
0812d0260323fdbc,mixed,476965,-5.708853482,-5.708859819,1,0.787761821,1.476339504,1,2
081d4c29b3de81b0,lake,22659,-5.920617536,-5.920622388,64,0.000011504,0.000016356,1,2
083967e40c8e6913,lake,12099,-5.992987864,-5.993004636,64,0.000000000,0.000016771,1,2
084bf3e647184d49,mixed,137666,-5.479840637,-5.479839845,1,0.258665815,0.343884322,1,2
08517b9f2056a055,wetland,9984,-5.714909273,-5.714909273,1,0.843767862,0.155000000,1,2
085b0b573e7ca382,wetland,9984,-7.216537947,-7.216537947,1,0.735902295,0.155000000,1,2
085f1356836453a3,lake,4464,-6.945696540,-6.945714152,64,0.000000000,0.000017612,1,2
086407a15ae0848b,mixed,38435,-7.389586637,-7.389595804,1,1.177368568,0.000018333,1,2
0871f8364ec0967c,lake,7738,-6.531018206,-6.531013930,64,0.000000000,0.000004276,1,2
0881a31547e70ed9,wetland,4992,-5.470332189,-5.470332189,1,0.000000000,0.000000000,1,1
08888c37ce322ad3,river,11504,-1.324763787,-1.324777496,1,0.000000000,0.000013709,1,2
088fce3aacb6e44b,lake,107848,-6.002418372,-6.002404186,64,0.000000000,0.000014187,1,2
0892af5dee1a5024,mixed,53429,-8.309977600,-8.309968724,1,0.602815985,0.000013477,1,2
08983716c758a330,wetland,9984,-8.090572671,-8.090572671,1,0.367705586,0.155000000,1,2
08a53b6028a4345a,wetland,4992,-7.875690079,-7.875690079,1,0.000000000,0.000000000,1,1
08ae9087d5da7406,mixed,64248,-7.257670492,-7.257672651,1,1.953972144,0.155000000,1,2
08b5d28ab45f2d7e,river,11295,-4.437096708,-4.437087432,1,0.000000000,0.000009276,1,2
08cb3fb0304c7d8d,river,11038,42.695592102,42.695580889,1,0.000000000,0.000011214,1,2
08ccf9fa3592e3f9,mixed,41533,-7.296646339,-7.296646409,1,1.250140585,0.000011649,1,2
08ddcbb26ad661c3,wetland,4992,-5.806413675,-5.806413675,1,0.000000000,0.000000000,1,1
08e14043adfbefc0,mixed,501792,-6.197394469,-6.197392714,1,1.701088241,2.290271209,1,2
08e7eed88abe8714,wetland,4992,-5.280812150,-5.280812150,1,0.000000000,0.000000000,1,1
08e8db241d5307db,mixed,41432,-4.756535429,-4.756531795,1,0.121759306,0.000007269,1,2
08e96e921f1529ff,river,11374,-6.074010736,-6.074008151,1,0.000000000,0.000002585,1,2
08ea956e22996e47,lake,277935,-5.220974797,-5.220980921,64,0.000008163,0.000017529,1,2
08ebbc475eb673b4,lake,13168,-6.548320171,-6.548336611,64,0.000000000,0.000016441,1,2
08f0eb22a722681d,lake,182206,-6.409184403,-6.409190513,64,0.000005436,0.000010006,1,2
08f26adc3b790b08,mixed,168466,-7.123279751,-7.123278280,1,3.263533584,3.762098178,1,2
09025048de28080b,river,10990,-5.671451690,-5.671447673,1,0.000000000,0.000004017,1,2
091782e0b08cd374,river,12083,-7.593350047,-7.593343561,1,0.000000000,0.000006486,1,2
09302a09c6172cda,lake,23591,-5.220974797,-5.220973715,64,0.000000000,0.000001082,1,2
093c9ae525a09be0,river,11165,54.576773821,54.576759211,1,0.000000000,0.000014610,1,2
09462a9d43c69f0d,wetland,4992,-3.811138302,-3.811138302,1,0.000000000,0.000000000,1,1
0947aa56d81d41f8,lake,39963,-7.189522500,-7.189520973,64,0.000000000,0.000001527,1,2
0950a6a0f4812301,wetland,4992,-6.728204848,-6.728204848,1,0.000000000,0.000000000,1,1
0963c61130cd295b,mixed,88849,-6.038642529,-6.038659181,1,1.325282154,0.000018281,1,2
0979c6a4ae7c9b8e,wetland,4992,-4.791025743,-4.791025743,1,0.000000000,0.000000000,1,1
0993ed87585d97df,mixed,28156,-10.722166628,-10.722158335,1,0.735400297,0.000016587,1,2
099762189b8325dc,mixed,17009,-5.804932412,-5.804933898,1,0.115686610,0.000002972,1,2
09a218acbd2d6d51,lake,7016,-6.434334588,-6.434343566,64,0.000000000,0.000008978,1,2
09a46661fcceb706,mixed,145891,-7.214916949,-7.214915859,1,1.817751687,1.019264612,1,2
09b00941b10d7f42,river,18586,-8.685316710,-8.685319425,1,0.000000000,0.000002715,1,2
09bfb420aa33f79f,mixed,136684,-6.016006207,-6.016003560,1,0.728321428,0.000019309,1,2
09c69d43307f1399,mixed,72716,-8.540796217,-8.540800819,1,0.319215239,0.155000000,1,2
09cafe200639225d,river,24083,48.964651619,48.964645522,1,3.997633386,0.000011091,1,2
09d085d8df777569,lake,24180,-5.388185173,-5.388184716,64,0.000000000,0.000000457,1,2
09d895d76946d5ab,lake,63636,-6.965896482,-6.965898222,64,0.000003638,0.000005378,1,2
09eb21d9a3d0b9e1,wetland,4992,-8.004404472,-8.004404472,1,0.000000000,0.000000000,1,1
09f2bcba1327d1fc,lake,185701,-5.388185173,-5.388168171,64,0.000000000,0.000017002,1,2
0a0054717635854a,lake,126329,-6.434334588,-6.434328563,64,0.000000000,0.000006024,1,2
0a0548bc4db1b632,wetland,4992,-5.643392461,-5.643392461,1,0.000000000,0.000000000,1,1
0a0db19868537517,wetland,4992,-6.432452545,-6.432452545,1,0.000000000,0.000000000,1,1
0a0dec28d9433898,river,21819,-5.902425192,-5.902420087,2,0.177506936,0.355000650,1,2
0a0e45066a15973b,wetland,4992,-5.317189004,-5.317189004,1,0.000000000,0.000000000,1,1
0a112629ab790314,lake,37701,-9.010653249,-9.010657833,64,0.000000000,0.000004584,1,2
0a2a60c0c2c57e9e,river,11325,55.147745445,55.147733887,1,0.000000000,0.000011558,1,2
0a4ee557361724e6,wetland,4992,-6.712634009,-6.712634009,1,0.000000000,0.000000000,1,1
0a6417ef087bf04f,river,12029,-2.351879387,-2.351860504,1,0.000000000,0.000018884,1,2
0a6b947f90892e6d,lake,197585,-5.258839645,-5.258838690,64,0.000006862,0.000008734,1,2
0a77375f44c7f6a9,wetland,4992,-4.893501287,-4.893501287,1,0.000000000,0.000000000,1,1
0a7cf9a5c78ece5b,lake,61718,-6.801064672,-6.801051417,64,0.000000000,0.000013255,1,2
0a8527f438a8089a,wetland,4992,-6.623490433,-6.623490433,1,0.000000000,0.000000000,1,1
0a85f5efe3f2af64,wetland,4992,-7.720260446,-7.720260446,1,0.000000000,0.000000000,1,1
0a9f3086fb3f2aee,wetland,4992,-7.869247879,-7.869247879,1,0.000000000,0.000000000,1,1
0aa0b0408f95cdd9,lake,42606,-5.750344143,-5.750337994,64,0.000000000,0.000006149,1,2
0aa9191caa378cbe,wetland,4992,-6.833817278,-6.833817278,1,0.000000000,0.000000000,1,1
0aae47f7f2a38127,lake,23533,-5.100677398,-5.100678640,64,0.000000000,0.000001242,1,2
0ab1bc8935c90f24,wetland,9984,-6.937728650,-6.937728650,1,0.012007091,0.155000000,1,2
0aba2565506ace09,lake,13498,-6.801064672,-6.801059640,64,0.000000000,0.000005031,1,2
0ac0408c2b6b4339,wetland,4992,33.129703648,33.129703648,1,0.000000000,0.000000000,1,1
0acc76d9e16c2d99,river,10950,-5.572381571,-5.572370823,1,0.000000000,0.000010749,1,2
0ae0bd2359d53960,lake,25629,-8.006958285,-8.006976387,64,0.000000000,0.000018102,1,2
