stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms,pending_packages,workers_idle,column_queue,pending_kind
mw2,north,3,1.0,128.500,129.500,walk,830,2601,0.5553,0,1,0,0
mw2,north,3,2.0,128.500,130.500,walk,863,2601,0.5812,0,1,0,0
mw2,north,3,3.0,128.500,131.500,walk,896,2601,0.5051,0,1,0,0
mw2,north,3,4.0,128.500,132.500,walk,929,2601,0.5093,0,1,0,0
mw2,north,3,5.0,128.500,133.500,walk,947,2601,0.5474,0,1,0,0
mw2,north,3,6.0,128.500,134.500,walk,957,2601,0.5760,0,1,0,0
mw2,north,3,7.0,128.500,135.500,walk,963,2601,0.5090,0,1,0,0
mw2,north,3,8.0,128.500,136.500,walk,967,2601,0.5264,51,1,0,0
mw2,north,3,9.0,128.500,137.500,walk,969,2581,4.4205,20,1,0,0
mw2,north,3,10.0,128.500,138.500,walk,971,2601,2.6205,0,0,0,0
mw2,north,3,11.0,128.500,139.500,walk,973,2601,0.7009,0,1,0,0
mw2,north,3,12.0,128.500,140.500,walk,975,2601,0.7767,0,1,0,0
mw2,north,3,13.0,128.500,141.500,walk,975,2601,0.5949,0,1,0,0
mw2,north,3,14.0,128.500,142.500,walk,975,2601,0.5309,0,1,0,0
mw2,north,3,15.0,128.500,143.500,walk,975,2601,0.5902,0,1,0,0
mw2,north,3,16.0,128.500,144.500,walk,975,2601,0.5762,51,1,0,0
mw2,north,3,17.0,128.500,145.500,walk,975,2582,4.0118,19,1,0,0
mw2,north,3,18.0,128.500,146.500,walk,975,2601,2.3630,0,0,0,0
mw2,north,3,19.0,128.500,147.500,walk,975,2601,0.6301,0,1,0,0
mw2,north,3,20.0,128.500,148.500,walk,975,2601,0.6218,0,1,0,0
mw2,north,3,21.0,128.500,149.500,walk,975,2601,0.5544,0,1,0,0
mw2,north,3,22.0,128.500,150.500,walk,975,2601,0.5283,0,1,0,0
mw2,north,3,23.0,128.500,151.500,walk,975,2601,0.5078,0,1,0,0
mw2,north,3,24.0,128.500,152.500,walk,975,2601,0.5100,51,1,0,0
mw2,north,3,25.0,128.500,153.500,walk,975,2582,4.0434,19,1,0,0
mw2,north,3,26.0,128.500,154.500,walk,975,2601,2.3080,0,0,0,0
mw2,north,3,27.0,128.500,155.500,walk,975,2601,0.6163,0,1,0,0
mw2,north,3,28.0,128.500,156.500,walk,975,2601,0.6231,0,1,0,0
mw2,north,3,29.0,128.500,157.500,walk,975,2601,0.5295,0,1,0,0
mw2,north,3,30.0,128.500,158.500,walk,975,2601,0.5128,0,1,0,0
mw2,north,3,31.0,128.500,159.500,walk,975,2601,0.5106,0,1,0,0
mw2,north,3,32.0,128.500,160.500,walk,975,2601,0.5321,51,1,0,0
mw2,north,3,33.0,128.500,161.500,walk,975,2583,3.9055,18,1,0,0
mw2,north,3,34.0,128.500,162.500,walk,975,2601,2.1222,0,0,0,0
mw2,north,3,35.0,128.500,163.500,walk,975,2601,0.5982,0,1,0,0
mw2,north,3,36.0,128.500,164.500,walk,975,2601,0.5711,0,1,0,0
mw2,north,3,37.0,128.500,165.500,walk,975,2601,0.5916,0,1,0,0
mw2,north,3,38.0,128.500,166.500,walk,975,2601,0.5338,0,1,0,0
mw2,north,3,39.0,128.500,167.500,walk,975,2601,0.5352,0,1,0,0
mw2,north,3,40.0,128.500,168.500,walk,975,2601,0.5658,51,1,0,0
mw2,north,3,41.0,128.500,169.500,walk,975,2579,4.1160,22,1,0,0
mw2,north,3,42.0,128.500,170.500,walk,975,2601,2.6536,0,0,0,0
mw2,north,3,43.0,128.500,171.500,walk,975,2601,0.6395,0,1,0,0
mw2,north,3,44.0,128.500,172.500,walk,975,2601,0.5460,0,1,0,0
mw2,north,3,45.0,128.500,173.500,walk,975,2601,0.5257,0,1,0,0
mw2,north,3,46.0,128.500,174.500,walk,975,2601,0.5198,0,1,0,0
mw2,north,3,47.0,128.500,175.500,walk,975,2601,0.5744,0,1,0,0
mw2,north,3,48.0,128.500,176.500,walk,975,2601,0.6047,51,1,0,0
mw2,north,3,49.0,128.500,177.500,walk,975,2582,3.6731,19,0,0,0
mw2,north,3,50.0,128.500,178.500,walk,975,2601,2.3241,0,0,0,0
mw2,north,3,51.0,128.500,179.500,walk,975,2601,0.6486,0,1,0,0
mw2,north,3,52.0,128.500,180.500,walk,975,2601,0.7147,0,1,0,0
mw2,north,3,53.0,128.500,181.500,walk,975,2601,0.6303,0,1,0,0
mw2,north,3,54.0,128.500,182.500,walk,975,2601,0.7542,0,1,0,0
mw2,north,3,55.0,128.500,183.500,walk,975,2601,0.6064,0,1,0,0
mw2,north,3,56.0,128.500,184.500,walk,975,2601,0.6181,51,1,0,0
mw2,north,3,57.0,128.500,185.500,walk,975,2582,3.9361,19,1,0,0
mw2,north,3,58.0,128.500,186.500,walk,975,2601,2.2233,0,0,0,0
mw2,north,3,59.0,128.500,187.500,walk,975,2601,0.5861,0,1,0,0
mw2,north,3,60.0,128.500,188.500,walk,975,2601,0.6013,0,1,0,0
mw2,north,3,61.0,128.500,189.500,walk,975,2601,0.5367,0,1,0,0
mw2,north,3,62.0,128.500,190.500,walk,975,2601,0.5199,0,1,0,0
mw2,north,3,63.0,128.500,191.500,walk,975,2601,0.5130,0,1,0,0
mw2,north,3,64.0,128.500,192.500,walk,975,2601,0.5246,51,1,0,0
mw2,north,3,66.0,128.500,194.500,sprint,973,2583,4.0481,18,0,0,0
mw2,north,3,68.0,128.500,196.500,sprint,971,2601,2.3283,0,0,0,0
mw2,north,3,70.0,128.500,198.500,sprint,969,2601,4.1133,0,1,0,0
mw2,north,3,72.0,128.500,200.500,sprint,967,2601,0.6305,51,1,0,0
mw2,north,3,74.0,128.500,202.500,sprint,965,2582,3.5761,19,0,0,0
mw2,north,3,76.0,128.500,204.500,sprint,963,2601,2.2516,0,0,0,0
mw2,north,3,78.0,128.500,206.500,sprint,963,2601,0.6355,0,1,0,0
mw2,north,3,80.0,128.500,208.500,sprint,963,2601,0.5773,51,1,0,0
mw2,north,3,82.0,128.500,210.500,sprint,963,2581,4.0276,20,1,0,0
mw2,north,3,84.0,128.500,212.500,sprint,963,2601,2.5791,0,0,0,0
mw2,north,3,86.0,128.500,214.500,sprint,963,2601,0.6331,0,1,0,0
mw2,north,3,88.0,128.500,216.500,sprint,963,2601,0.5879,51,1,0,0
mw2,north,3,90.0,128.500,218.500,sprint,963,2581,3.9624,20,1,0,0
mw2,north,3,92.0,128.500,220.500,sprint,963,2601,2.3165,0,0,0,0
mw2,north,3,94.0,128.500,222.500,sprint,963,2601,0.6864,0,1,0,0
