stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms,pending_packages,workers_idle,column_queue,pending_kind
mw4,north,3,1.0,128.500,129.500,walk,830,2601,0.5240,0,1,0,0
mw4,north,3,2.0,128.500,130.500,walk,863,2601,0.5871,0,1,0,0
mw4,north,3,3.0,128.500,131.500,walk,896,2601,0.5011,0,1,0,0
mw4,north,3,4.0,128.500,132.500,walk,929,2601,0.5484,0,1,0,0
mw4,north,3,5.0,128.500,133.500,walk,947,2601,0.5657,0,1,0,0
mw4,north,3,6.0,128.500,134.500,walk,957,2601,0.5642,0,1,0,0
mw4,north,3,7.0,128.500,135.500,walk,963,2601,0.5257,0,1,0,0
mw4,north,3,8.0,128.500,136.500,walk,967,2601,0.5700,51,1,0,0
mw4,north,3,9.0,128.500,137.500,walk,969,2581,3.9336,20,0,0,0
mw4,north,3,10.0,128.500,138.500,walk,971,2601,2.4635,0,0,0,0
mw4,north,3,11.0,128.500,139.500,walk,973,2601,0.6749,0,1,0,0
mw4,north,3,12.0,128.500,140.500,walk,975,2601,0.5950,0,1,0,0
mw4,north,3,13.0,128.500,141.500,walk,975,2601,0.5888,0,1,0,0
mw4,north,3,14.0,128.500,142.500,walk,975,2601,0.5399,0,1,0,0
mw4,north,3,15.0,128.500,143.500,walk,975,2601,0.6373,0,1,0,0
mw4,north,3,16.0,128.500,144.500,walk,975,2601,0.5463,51,1,0,0
mw4,north,3,17.0,128.500,145.500,walk,975,2581,3.7884,20,0,0,0
mw4,north,3,18.0,128.500,146.500,walk,975,2601,2.1694,0,0,0,0
mw4,north,3,19.0,128.500,147.500,walk,975,2601,0.5683,0,0,0,0
mw4,north,3,20.0,128.500,148.500,walk,975,2601,0.5869,0,1,0,0
mw4,north,3,21.0,128.500,149.500,walk,975,2601,0.6416,0,1,0,0
mw4,north,3,22.0,128.500,150.500,walk,975,2601,0.5598,0,1,0,0
mw4,north,3,23.0,128.500,151.500,walk,975,2601,0.7517,0,1,0,0
mw4,north,3,24.0,128.500,152.500,walk,975,2601,0.8233,51,1,0,0
mw4,north,3,25.0,128.500,153.500,walk,975,2579,3.7283,22,0,0,0
mw4,north,3,26.0,128.500,154.500,walk,975,2601,2.4881,0,0,0,0
mw4,north,3,27.0,128.500,155.500,walk,975,2601,0.6766,0,1,0,0
mw4,north,3,28.0,128.500,156.500,walk,975,2601,0.6735,0,1,0,0
mw4,north,3,29.0,128.500,157.500,walk,975,2601,0.5495,0,1,0,0
mw4,north,3,30.0,128.500,158.500,walk,975,2601,0.5295,0,1,0,0
mw4,north,3,31.0,128.500,159.500,walk,975,2601,0.5192,0,1,0,0
mw4,north,3,32.0,128.500,160.500,walk,975,2601,0.5189,51,1,0,0
mw4,north,3,33.0,128.500,161.500,walk,975,2581,3.9717,20,1,0,0
mw4,north,3,34.0,128.500,162.500,walk,975,2601,2.6023,0,0,0,0
mw4,north,3,35.0,128.500,163.500,walk,975,2601,0.8225,0,1,0,0
mw4,north,3,36.0,128.500,164.500,walk,975,2601,0.5763,0,1,0,0
mw4,north,3,37.0,128.500,165.500,walk,975,2601,0.5509,0,1,0,0
mw4,north,3,38.0,128.500,166.500,walk,975,2601,0.5994,0,1,0,0
mw4,north,3,39.0,128.500,167.500,walk,975,2601,0.5378,0,1,0,0
mw4,north,3,40.0,128.500,168.500,walk,975,2601,0.5167,51,1,0,0
mw4,north,3,41.0,128.500,169.500,walk,975,2579,3.7475,22,0,0,0
mw4,north,3,42.0,128.500,170.500,walk,975,2601,2.6787,0,0,0,0
mw4,north,3,43.0,128.500,171.500,walk,975,2601,0.6146,0,1,0,0
mw4,north,3,44.0,128.500,172.500,walk,975,2601,0.5907,0,1,0,0
mw4,north,3,45.0,128.500,173.500,walk,975,2601,0.5352,0,1,0,0
mw4,north,3,46.0,128.500,174.500,walk,975,2601,0.5186,0,1,0,0
mw4,north,3,47.0,128.500,175.500,walk,975,2601,0.5120,0,1,0,0
mw4,north,3,48.0,128.500,176.500,walk,975,2601,0.5063,51,1,0,0
mw4,north,3,49.0,128.500,177.500,walk,975,2580,3.5610,21,0,0,0
mw4,north,3,50.0,128.500,178.500,walk,975,2601,2.6451,0,0,0,0
mw4,north,3,51.0,128.500,179.500,walk,975,2601,1.0764,0,1,0,0
mw4,north,3,52.0,128.500,180.500,walk,975,2601,0.6166,0,1,0,0
mw4,north,3,53.0,128.500,181.500,walk,975,2601,0.5797,0,1,0,0
mw4,north,3,54.0,128.500,182.500,walk,975,2601,0.6101,0,1,0,0
mw4,north,3,55.0,128.500,183.500,walk,975,2601,0.5212,0,1,0,0
mw4,north,3,56.0,128.500,184.500,walk,975,2601,0.5118,51,1,0,0
mw4,north,3,57.0,128.500,185.500,walk,975,2581,3.9378,20,0,0,0
mw4,north,3,58.0,128.500,186.500,walk,975,2601,2.4478,0,0,0,0
mw4,north,3,59.0,128.500,187.500,walk,975,2601,0.5838,0,0,0,0
mw4,north,3,60.0,128.500,188.500,walk,975,2601,0.5924,0,1,0,0
mw4,north,3,61.0,128.500,189.500,walk,975,2601,0.6447,0,1,0,0
mw4,north,3,62.0,128.500,190.500,walk,975,2601,0.5935,0,1,0,0
mw4,north,3,63.0,128.500,191.500,walk,975,2601,0.9958,0,1,0,0
mw4,north,3,64.0,128.500,192.500,walk,975,2601,0.6409,51,1,0,0
mw4,north,3,66.0,128.500,194.500,sprint,973,2581,4.0078,20,1,0,0
mw4,north,3,68.0,128.500,196.500,sprint,971,2601,2.4760,0,0,0,0
mw4,north,3,70.0,128.500,198.500,sprint,969,2601,3.2059,0,1,0,0
mw4,north,3,72.0,128.500,200.500,sprint,967,2601,0.7335,51,1,0,0
mw4,north,3,74.0,128.500,202.500,sprint,965,2581,3.7021,20,0,0,0
mw4,north,3,76.0,128.500,204.500,sprint,963,2601,2.6874,0,0,0,0
mw4,north,3,78.0,128.500,206.500,sprint,963,2601,0.6488,0,1,0,0
mw4,north,3,80.0,128.500,208.500,sprint,963,2601,0.6137,51,1,0,0
mw4,north,3,82.0,128.500,210.500,sprint,963,2580,3.7440,21,0,0,0
mw4,north,3,84.0,128.500,212.500,sprint,963,2601,2.3772,0,0,0,0
mw4,north,3,86.0,128.500,214.500,sprint,963,2601,0.5878,0,1,0,0
mw4,north,3,88.0,128.500,216.500,sprint,963,2601,0.5624,51,1,0,0
mw4,north,3,90.0,128.500,218.500,sprint,963,2582,3.9364,19,0,0,0
mw4,north,3,92.0,128.500,220.500,sprint,963,2601,2.3098,0,0,0,0
mw4,north,3,94.0,128.500,222.500,sprint,963,2601,0.8851,0,1,0,0
mw4,north,3,96.0,128.500,224.500,sprint,963,2601,0.7902,51,1,0,0
mw4,north,3,98.0,128.500,226.500,sprint,963,2579,3.7072,22,0,0,0
mw4,north,3,100.0,128.500,228.500,sprint,963,2601,2.4807,0,0,0,0
mw4,north,3,102.0,128.500,230.500,sprint,963,2601,0.6085,0,1,0,0
mw4,north,3,104.0,128.500,232.500,sprint,963,2601,0.5894,51,1,0,0
mw4,north,3,106.0,128.500,234.500,sprint,963,2582,3.8742,19,0,0,0
mw4,north,3,108.0,128.500,236.500,sprint,963,2601,2.3487,0,0,0,0
mw4,north,3,110.0,128.500,238.500,sprint,963,2601,0.6110,0,0,0,0
mw4,north,3,112.0,128.500,240.500,sprint,963,2601,0.5967,51,1,0,0
mw4,north,3,114.0,128.500,242.500,sprint,963,2579,3.8303,22,0,0,0
mw4,north,3,116.0,128.500,244.500,sprint,963,2601,2.5010,0,0,0,0
