stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms,pending_packages,workers_idle,column_queue,pending_kind
stage14,north,3,1.0,128.500,129.500,walk,830,2601,0.7585,0,1,0,0
stage14,north,3,2.0,128.500,130.500,walk,863,2601,0.8382,0,1,0,0
stage14,north,3,3.0,128.500,131.500,walk,896,2601,0.7273,0,1,0,0
stage14,north,3,4.0,128.500,132.500,walk,929,2601,0.6730,0,1,0,0
stage14,north,3,5.0,128.500,133.500,walk,947,2601,0.6760,0,1,0,0
stage14,north,3,6.0,128.500,134.500,walk,957,2601,0.6820,0,1,0,0
stage14,north,3,7.0,128.500,135.500,walk,963,2601,0.9756,0,1,0,0
stage14,north,3,8.0,128.500,136.500,walk,967,2601,0.8475,51,1,0,0
stage14,north,3,9.0,128.500,137.500,walk,969,2601,6.2398,0,0,0,0
stage14,north,3,10.0,128.500,138.500,walk,971,2601,0.8342,0,0,0,0
stage14,north,3,11.0,128.500,139.500,walk,973,2601,0.9977,0,0,0,0
stage14,north,3,12.0,128.500,140.500,walk,975,2601,0.7041,0,0,0,0
stage14,north,3,13.0,128.500,141.500,walk,975,2601,0.7448,0,0,0,0
stage14,north,3,14.0,128.500,142.500,walk,975,2601,0.6905,0,0,0,0
stage14,north,3,15.0,128.500,143.500,walk,975,2601,0.6963,0,0,0,0
stage14,north,3,16.0,128.500,144.500,walk,975,2601,0.6872,51,0,0,0
stage14,north,3,17.0,128.500,145.500,walk,975,2601,5.6412,0,0,0,0
stage14,north,3,18.0,128.500,146.500,walk,975,2601,0.7964,0,0,0,0
stage14,north,3,19.0,128.500,147.500,walk,975,2601,0.7148,0,0,0,0
stage14,north,3,20.0,128.500,148.500,walk,975,2601,1.2000,0,0,0,0
stage14,north,3,21.0,128.500,149.500,walk,975,2601,1.2144,0,0,0,0
stage14,north,3,22.0,128.500,150.500,walk,975,2601,0.7977,0,0,0,0
stage14,north,3,23.0,128.500,151.500,walk,975,2601,0.7884,0,0,0,0
stage14,north,3,24.0,128.500,152.500,walk,975,2601,0.7397,51,0,0,0
stage14,north,3,25.0,128.500,153.500,walk,975,2601,6.1970,0,0,0,0
stage14,north,3,26.0,128.500,154.500,walk,975,2601,0.7648,0,0,0,0
stage14,north,3,27.0,128.500,155.500,walk,975,2601,0.7028,0,0,0,0
stage14,north,3,28.0,128.500,156.500,walk,975,2601,0.7072,0,0,0,0
stage14,north,3,29.0,128.500,157.500,walk,975,2601,0.8239,0,0,0,0
stage14,north,3,30.0,128.500,158.500,walk,975,2601,0.8475,0,0,0,0
stage14,north,3,31.0,128.500,159.500,walk,975,2601,0.7094,0,0,0,0
stage14,north,3,32.0,128.500,160.500,walk,975,2601,0.7136,51,0,0,0
stage14,north,3,33.0,128.500,161.500,walk,975,2601,6.0849,0,0,0,0
stage14,north,3,34.0,128.500,162.500,walk,975,2601,0.8111,0,0,0,0
stage14,north,3,35.0,128.500,163.500,walk,975,2601,0.7690,0,0,0,0
stage14,north,3,36.0,128.500,164.500,walk,975,2601,0.7558,0,0,0,0
stage14,north,3,37.0,128.500,165.500,walk,975,2601,0.8144,0,0,0,0
stage14,north,3,38.0,128.500,166.500,walk,975,2601,0.7610,0,0,0,0
stage14,north,3,39.0,128.500,167.500,walk,975,2601,0.8013,0,0,0,0
stage14,north,3,40.0,128.500,168.500,walk,975,2601,0.7750,51,0,0,0
stage14,north,3,41.0,128.500,169.500,walk,975,2601,6.0643,0,0,0,0
stage14,north,3,42.0,128.500,170.500,walk,975,2601,1.1349,0,0,0,0
stage14,north,3,43.0,128.500,171.500,walk,975,2601,0.8051,0,0,0,0
stage14,north,3,44.0,128.500,172.500,walk,975,2601,0.7264,0,0,0,0
stage14,north,3,45.0,128.500,173.500,walk,975,2601,0.7037,0,0,0,0
stage14,north,3,46.0,128.500,174.500,walk,975,2601,0.7469,0,0,0,0
stage14,north,3,47.0,128.500,175.500,walk,975,2601,0.7929,0,0,0,0
stage14,north,3,48.0,128.500,176.500,walk,975,2601,0.7032,51,0,0,0
stage14,north,3,49.0,128.500,177.500,walk,975,2601,5.6591,0,0,0,0
stage14,north,3,50.0,128.500,178.500,walk,975,2601,0.7576,0,0,0,0
stage14,north,3,51.0,128.500,179.500,walk,975,2601,0.7768,0,0,0,0
stage14,north,3,52.0,128.500,180.500,walk,975,2601,0.7758,0,0,0,0
stage14,north,3,53.0,128.500,181.500,walk,975,2601,1.1151,0,0,0,0
stage14,north,3,54.0,128.500,182.500,walk,975,2601,1.0740,0,0,0,0
stage14,north,3,55.0,128.500,183.500,walk,975,2601,0.8527,0,0,0,0
stage14,north,3,56.0,128.500,184.500,walk,975,2601,1.1838,51,0,0,0
stage14,north,3,57.0,128.500,185.500,walk,975,2601,5.6905,0,0,0,0
stage14,north,3,58.0,128.500,186.500,walk,975,2601,0.8041,0,0,0,0
stage14,north,3,59.0,128.500,187.500,walk,975,2601,0.7585,0,0,0,0
