phase,elapsed_s,distance_m,x,y,mode,frame_ms,primary,resident_packages,pending_packages,worker_queue,complete_radius_m,working_set_bytes,private_bytes,live_package_bytes,live_mesh_bytes,live_collision_bytes,live_gl_resources,retirement_queue_bytes,worker_result_bytes,cache_entries,packages_created,packages_retired,pkg_create,pkg_retire,worker_batch,collision,mesh,gl_create,gl_delete,alloc_delta,finish_ms,swap_ms,retire_ms,wake_water_body,wake_topology,wake_terrain_state,wake_mesh,wake_collision,wake_grass,wake_tree
travel,0.671,16.1,139.884,139.884,fly,0.795,ok,2601,0,0,192.00,244523008,324292608,114090264,95883264,18123768,2702,3724880,22132800,958,101,101,0,0,0,0,0,0,0,0,0.409,0.011,0.000,0,0,0,101,101,0,0
travel,0.701,16.8,140.395,140.395,fly,0.755,ok,2601,0,0,192.00,244523008,324292608,114090264,95883264,18123768,2702,3724880,22132800,958,101,101,0,0,0,0,0,0,0,0,0.388,0.011,0.000,0,0,0,101,101,0,0
travel,0.731,17.5,140.904,140.904,fly,0.705,ok,2601,0,0,192.00,244523008,324292608,114090264,95883264,18123768,2702,3724880,22132800,958,101,101,0,0,0,0,0,0,0,0,0.368,0.010,0.000,0,0,0,101,101,0,0
travel,0.765,18.4,141.479,141.479,fly,0.787,ok,2601,0,0,192.00,244523008,324292608,114090264,95883264,18123768,2702,3724880,22132800,958,101,101,0,0,0,0,0,0,0,0,0.369,0.011,0.000,0,0,0,101,101,0,0
travel,0.795,19.1,141.990,141.990,fly,0.776,ok,2601,0,0,192.00,244523008,324292608,114090264,95883264,18123768,2702,3724880,22132800,958,101,101,0,0,0,0,0,0,0,0,0.387,0.011,0.000,0,0,0,101,101,0,0
travel,0.825,19.8,142.504,142.504,fly,0.790,ok,2601,0,0,192.00,244523008,324292608,114090264,95883264,18123768,2702,3724880,22132800,958,101,101,0,0,0,0,0,0,0,0,0.391,0.011,0.000,0,0,0,101,101,0,0
travel,0.855,20.5,143.016,143.016,fly,0.789,ok,2601,0,0,192.00,244523008,324292608,114090264,95883264,18123768,2702,3724880,22132800,958,101,101,0,0,0,0,0,0,0,0,0.377,0.010,0.000,0,0,0,101,101,0,0
travel,0.885,21.2,143.526,143.526,fly,0.916,ok,2601,0,0,192.00,244523008,324292608,114090264,95883264,18123768,2702,3724880,22132800,958,101,101,0,0,0,0,0,0,0,0,0.502,0.023,0.000,0,0,0,101,101,0,0
travel,0.922,22.1,144.140,144.140,fly,3.484,ok,2595,6,15,192.00,247169024,329043968,113827080,95662080,18081960,2797,7449760,21663264,958,196,202,31,0,113,31,31,31,0,528384,0.555,0.021,0.000,0,0,0,196,196,0,0
travel,0.955,22.9,144.701,144.701,fly,0.709,ok,2601,0,0,192.00,247365632,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.372,0.010,0.000,0,0,0,202,202,0,0
travel,0.985,23.6,145.210,145.210,fly,0.800,ok,2601,0,0,192.00,247365632,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.444,0.023,0.000,0,0,0,202,202,0,0
travel,1.015,24.4,145.722,145.722,fly,0.728,ok,2601,0,0,192.00,247365632,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.382,0.010,0.000,0,0,0,202,202,0,0
travel,1.045,25.1,146.231,146.231,fly,0.721,ok,2601,0,0,192.00,247369728,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.384,0.010,0.000,0,0,0,202,202,0,0
travel,1.075,25.8,146.740,146.740,fly,0.709,ok,2601,0,0,192.00,247369728,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.371,0.010,0.000,0,0,0,202,202,0,0
travel,1.105,26.5,147.250,147.250,fly,0.728,ok,2601,0,0,192.00,247373824,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.369,0.010,0.000,0,0,0,202,202,0,0
travel,1.135,27.2,147.759,147.759,fly,0.909,ok,2601,0,0,192.00,247373824,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.575,0.010,0.000,0,0,0,202,202,0,0
travel,1.165,28.0,148.269,148.269,fly,0.759,ok,2601,0,0,192.00,247373824,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.380,0.011,0.000,0,0,0,202,202,0,0
travel,1.195,28.7,148.781,148.781,fly,0.714,ok,2601,0,0,192.00,247373824,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.379,0.010,0.000,0,0,0,202,202,0,0
travel,1.225,29.4,149.291,149.291,fly,0.716,ok,2601,0,0,192.00,247373824,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.381,0.010,0.000,0,0,0,202,202,0,0
travel,1.256,30.1,149.808,149.808,fly,0.707,ok,2601,0,0,192.00,247373824,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.370,0.010,0.000,0,0,0,202,202,0,0
travel,1.286,30.9,150.317,150.317,fly,0.736,ok,2601,0,0,192.00,247373824,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.370,0.011,0.000,0,0,0,202,202,0,0
travel,1.316,31.6,150.826,150.826,fly,0.793,ok,2601,0,0,192.00,247373824,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.427,0.022,0.000,0,0,0,202,202,0,0
travel,1.346,32.3,151.337,151.337,fly,0.766,ok,2601,0,0,192.00,247373824,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.381,0.011,0.000,0,0,0,202,202,0,0
travel,1.376,33.0,151.846,151.846,fly,0.721,ok,2601,0,0,192.00,247373824,329043968,114090264,95883264,18123768,2803,7449760,22132800,958,202,202,0,0,0,0,0,0,0,0,0.385,0.010,0.000,0,0,0,202,202,0,0
travel,1.415,33.9,152.506,152.506,fly,0.775,ok,2601,0,0,192.00,250241024,335413248,114090264,95883264,18123768,2904,11174640,22132800,958,303,303,0,0,0,0,0,0,0,0,0.392,0.013,0.000,0,0,0,303,303,0,0
travel,1.445,34.7,153.016,153.016,fly,0.819,ok,2601,0,0,192.00,250241024,335413248,114090264,95883264,18123768,2904,11174640,22132800,958,303,303,0,0,0,0,0,0,0,0,0.393,0.011,0.000,0,0,0,303,303,0,0
travel,1.475,35.4,153.526,153.526,fly,0.745,ok,2601,0,0,192.00,250241024,335413248,114090264,95883264,18123768,2904,11174640,22132800,958,303,303,0,0,0,0,0,0,0,0,0.409,0.010,0.000,0,0,0,303,303,0,0
travel,1.505,36.1,154.037,154.037,fly,0.813,ok,2601,0,0,192.00,250241024,335413248,114090264,95883264,18123768,2904,11174640,22132800,958,303,303,0,0,0,0,0,0,0,0,0.388,0.023,0.000,0,0,0,303,303,0,0
travel,1.535,36.8,154.547,154.547,fly,0.714,ok,2601,0,0,192.00,250241024,335413248,114090264,95883264,18123768,2904,11174640,22132800,958,303,303,0,0,0,0,0,0,0,0,0.380,0.010,0.000,0,0,0,303,303,0,0
