phase,elapsed_s,distance_m,x,y,mode,frame_ms,primary,resident_packages,pending_packages,worker_queue,complete_radius_m,working_set_bytes,private_bytes,live_package_bytes,live_mesh_bytes,live_collision_bytes,live_gl_resources,retirement_queue_bytes,worker_result_bytes,cache_entries,packages_created,packages_retired,pkg_create,pkg_retire,worker_batch,collision,mesh,gl_create,gl_delete,alloc_delta,finish_ms,swap_ms,retire_ms,wake_water_body,wake_topology,wake_terrain_state,wake_mesh,wake_collision,wake_grass,wake_tree
travel,0.029,0.7,128.997,128.997,fly,1.021,ok,2601,0,0,192.00,231370752,307572736,114090264,95883264,18123768,2601,0,22132800,797,0,0,0,0,0,0,0,0,0,0,0.632,0.026,0.000,0,0,0,0,0,0,0
travel,0.059,1.4,129.509,129.509,fly,0.726,ok,2601,0,0,192.00,231370752,307572736,114090264,95883264,18123768,2601,0,22132800,842,0,0,0,0,0,0,0,0,0,0,0.386,0.010,0.000,0,0,0,0,0,0,0
travel,0.089,2.1,130.018,130.018,fly,0.710,ok,2601,0,0,192.00,231383040,307572736,114090264,95883264,18123768,2601,0,22132800,887,0,0,0,0,0,0,0,0,0,0,0.370,0.010,0.000,0,0,0,0,0,0,0
travel,0.120,2.9,130.534,130.534,fly,0.736,ok,2601,0,0,192.00,231383040,307572736,114090264,95883264,18123768,2601,0,22132800,887,0,0,0,0,0,0,0,0,0,0,0.386,0.011,0.000,0,0,0,0,0,0,0
travel,0.150,3.6,131.047,131.047,fly,0.733,ok,2601,0,0,192.00,231383040,307572736,114090264,95883264,18123768,2601,0,22132800,932,0,0,0,0,0,0,0,0,0,0,0.397,0.010,0.000,0,0,0,0,0,0,0
travel,0.180,4.3,131.557,131.557,fly,0.761,ok,2601,0,0,192.00,231383040,307572736,114090264,95883264,18123768,2601,0,22132800,932,0,0,0,0,0,0,0,0,0,0,0.384,0.022,0.000,0,0,0,0,0,0,0
travel,0.210,5.0,132.067,132.067,fly,0.712,ok,2601,0,0,192.00,231383040,307572736,114090264,95883264,18123768,2601,0,22132800,950,0,0,0,0,0,0,0,0,0,0,0.376,0.010,0.000,0,0,0,0,0,0,0
travel,0.240,5.8,132.576,132.576,fly,0.823,ok,2601,0,0,192.00,231383040,307572736,114090264,95883264,18123768,2601,0,22132800,950,0,0,0,0,0,0,0,0,0,0,0.458,0.021,0.000,0,0,0,0,0,0,0
travel,0.271,6.5,133.092,133.092,fly,0.768,ok,2601,0,0,192.00,231383040,307572736,114090264,95883264,18123768,2601,0,22132800,956,0,0,0,0,0,0,0,0,0,0,0.394,0.011,0.000,0,0,0,0,0,0,0
travel,0.301,7.2,133.601,133.601,fly,0.707,ok,2601,0,0,192.00,231383040,307572736,114090264,95883264,18123768,2601,0,22132800,956,0,0,0,0,0,0,0,0,0,0,0.372,0.010,0.000,0,0,0,0,0,0,0
travel,0.331,7.9,134.112,134.112,fly,0.706,ok,2601,0,0,192.00,231383040,307572736,114090264,95883264,18123768,2601,0,22132800,958,0,0,0,0,0,0,0,0,0,0,0.369,0.010,0.000,0,0,0,0,0,0,0
travel,0.361,8.7,134.627,134.627,fly,0.703,ok,2601,0,0,192.00,231383040,307572736,114090264,95883264,18123768,2601,0,22132800,958,0,0,0,0,0,0,0,0,0,0,0.366,0.010,0.000,0,0,0,0,0,0,0
travel,0.391,9.4,135.137,135.137,fly,0.710,ok,2601,0,0,192.00,231383040,307572736,114090264,95883264,18123768,2601,0,22132800,958,0,0,0,0,0,0,0,0,0,0,0.371,0.010,0.000,0,0,0,0,0,0,0
travel,0.421,10.1,135.648,135.648,fly,1.168,ok,2601,0,0,192.00,231383040,307572736,114090264,95883264,18123768,2601,0,22132800,958,0,0,0,0,0,0,0,0,0,0,0.770,0.023,0.000,0,0,0,0,0,0,0
travel,0.461,11.1,136.321,136.321,fly,1.165,ok,2601,0,0,192.00,229654528,310386688,114090264,95883264,18123768,2702,3724880,22132800,958,101,101,0,0,0,0,0,0,0,0,0.730,0.023,0.000,0,0,0,101,101,0,0
travel,0.491,11.8,136.835,136.835,fly,0.815,ok,2601,0,0,192.00,229654528,310386688,114090264,95883264,18123768,2702,3724880,22132800,958,101,101,0,0,0,0,0,0,0,0,0.410,0.018,0.000,0,0,0,101,101,0,0
travel,0.521,12.5,137.345,137.345,fly,0.706,ok,2601,0,0,192.00,229658624,310386688,114090264,95883264,18123768,2702,3724880,22132800,958,101,101,0,0,0,0,0,0,0,0,0.371,0.010,0.000,0,0,0,101,101,0,0
travel,0.551,13.2,137.856,137.856,fly,0.768,ok,2601,0,0,192.00,229658624,310386688,114090264,95883264,18123768,2702,3724880,22132800,958,101,101,0,0,0,0,0,0,0,0,0.391,0.011,0.000,0,0,0,101,101,0,0
travel,0.582,14.0,138.372,138.372,fly,0.704,ok,2601,0,0,192.00,229658624,310386688,114090264,95883264,18123768,2702,3724880,22132800,958,101,101,0,0,0,0,0,0,0,0,0.369,0.010,0.000,0,0,0,101,101,0,0
