stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms,pending_packages,workers_idle,column_queue,pending_kind
stage16f1,north,1,0.0,128.500,128.500,settle_origin,797,902,0.5834,1699,0,0,0
stage16f1,north,1,0.0,128.500,128.500,settle_origin,797,1027,0.4537,1574,0,0,0
stage16f1,north,1,0.0,128.500,128.500,settle_origin,797,1142,0.5439,1459,0,0,0
stage16f1,north,1,0.0,128.500,128.500,settle_origin,797,1281,0.5404,1320,0,0,0
stage16f1,north,1,0.0,128.500,128.500,settle_origin,797,1425,0.6138,1176,0,0,0
stage16f1,north,1,0.0,128.500,128.500,settle_origin,797,1572,0.6790,1029,0,0,0
stage16f1,north,1,0.0,128.500,128.500,settle_origin,797,1730,0.4954,871,0,0,0
stage16f1,north,1,0.0,128.500,128.500,settle_origin,797,1918,0.5519,683,0,0,0
stage16f1,north,1,0.0,128.500,128.500,settle_origin,797,2158,0.7280,443,0,0,0
stage16f1,north,1,0.0,128.500,128.500,settle_origin,797,2307,0.6004,294,0,0,0
stage16f1,north,1,0.0,128.500,128.500,settle_origin,797,2465,0.6013,136,0,0,0
stage16f1,north,1,0.0,128.500,128.500,settle_origin,797,2601,0.5628,0,0,0,0
stage16f1,north,1,0.0,128.500,128.500,settle_origin,797,2601,0.7327,0,0,0,0
stage16f1,north,3,1.0,128.500,129.500,walk,830,2601,0.8288,0,1,0,0
stage16f1,north,3,2.0,128.500,130.500,walk,863,2601,0.9314,0,1,0,0
stage16f1,north,3,3.0,128.500,131.500,walk,896,2601,0.8326,0,1,0,0
stage16f1,north,3,4.0,128.500,132.500,walk,929,2601,0.8302,0,1,0,0
stage16f1,north,3,5.0,128.500,133.500,walk,947,2601,0.8209,0,1,0,0
stage16f1,north,3,6.0,128.500,134.500,walk,957,2601,0.8457,0,1,0,0
stage16f1,north,3,7.0,128.500,135.500,walk,963,2601,0.8198,0,1,0,0
stage16f1,north,3,8.0,128.500,136.500,walk,967,2601,0.8158,51,1,0,0
stage16f1,north,3,9.0,128.500,137.500,walk,969,2601,5.5542,0,0,0,0
stage16f1,north,3,10.0,128.500,138.500,walk,971,2601,0.9710,0,0,0,0
stage16f1,north,3,11.0,128.500,139.500,walk,973,2601,0.8383,0,0,0,0
stage16f1,north,3,12.0,128.500,140.500,walk,975,2601,0.9208,0,0,0,0
stage16f1,north,3,13.0,128.500,141.500,walk,975,2601,1.0445,0,0,0,0
stage16f1,north,3,14.0,128.500,142.500,walk,975,2601,1.2216,0,0,0,0
stage16f1,north,3,15.0,128.500,143.500,walk,975,2601,0.8280,0,0,0,0
