stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms,pending_packages,workers_idle,column_queue,pending_kind
mw5,north,3,1.0,128.500,129.500,walk,830,2601,0.5450,0,1,0,0
mw5,north,3,2.0,128.500,130.500,walk,863,2601,0.7299,0,1,0,0
mw5,north,3,3.0,128.500,131.500,walk,896,2601,0.6181,0,1,0,0
mw5,north,3,4.0,128.500,132.500,walk,929,2601,0.6397,0,1,0,0
mw5,north,3,5.0,128.500,133.500,walk,947,2601,0.5557,0,1,0,0
mw5,north,3,6.0,128.500,134.500,walk,957,2601,0.6386,0,1,0,0
mw5,north,3,7.0,128.500,135.500,walk,963,2601,0.5796,0,1,0,0
mw5,north,3,8.0,128.500,136.500,walk,967,2601,0.5748,51,1,0,0
mw5,north,3,9.0,128.500,137.500,walk,969,2578,4.3460,23,0,0,0
mw5,north,3,10.0,128.500,138.500,walk,971,2601,2.5421,0,0,0,0
mw5,north,3,11.0,128.500,139.500,walk,973,2601,0.6189,0,0,0,0
mw5,north,3,12.0,128.500,140.500,walk,975,2601,0.5918,0,0,0,0
mw5,north,3,13.0,128.500,141.500,walk,975,2601,0.6020,0,0,0,0
mw5,north,3,14.0,128.500,142.500,walk,975,2601,0.5892,0,1,0,0
mw5,north,3,15.0,128.500,143.500,walk,975,2601,0.5619,0,1,0,0
mw5,north,3,16.0,128.500,144.500,walk,975,2601,0.5304,51,1,0,0
mw5,north,3,17.0,128.500,145.500,walk,975,2579,3.5024,22,0,0,0
mw5,north,3,18.0,128.500,146.500,walk,975,2601,2.4655,0,0,0,0
mw5,north,3,19.0,128.500,147.500,walk,975,2601,0.6405,0,0,0,0
mw5,north,3,20.0,128.500,148.500,walk,975,2601,0.5774,0,0,0,0
mw5,north,3,21.0,128.500,149.500,walk,975,2601,0.5569,0,0,0,0
mw5,north,3,22.0,128.500,150.500,walk,975,2601,0.6737,0,1,0,0
mw5,north,3,23.0,128.500,151.500,walk,975,2601,0.7461,0,1,0,0
mw5,north,3,24.0,128.500,152.500,walk,975,2601,0.6066,51,1,0,0
mw5,north,3,25.0,128.500,153.500,walk,975,2582,4.0796,19,0,0,0
mw5,north,3,26.0,128.500,154.500,walk,975,2601,2.1661,0,0,0,0
mw5,north,3,27.0,128.500,155.500,walk,975,2601,0.6097,0,0,0,0
mw5,north,3,28.0,128.500,156.500,walk,975,2601,0.5405,0,0,0,0
mw5,north,3,29.0,128.500,157.500,walk,975,2601,0.5746,0,0,0,0
mw5,north,3,30.0,128.500,158.500,walk,975,2601,0.7021,0,1,0,0
mw5,north,3,31.0,128.500,159.500,walk,975,2601,0.7045,0,1,0,0
mw5,north,3,32.0,128.500,160.500,walk,975,2601,0.5820,51,1,0,0
mw5,north,3,33.0,128.500,161.500,walk,975,2582,3.9256,19,0,0,0
mw5,north,3,34.0,128.500,162.500,walk,975,2601,2.5979,0,0,0,0
mw5,north,3,35.0,128.500,163.500,walk,975,2601,0.6423,0,0,0,0
mw5,north,3,36.0,128.500,164.500,walk,975,2601,0.5769,0,0,0,0
