frame,distance_m,cpu_ms,live_ms,far_field_ms,lookahead_ms,draw_ms,packages_built,far_tiles_built,resident_packages,resident_cells
65,256.0,16.4080,15.6494,0.0000,0.0000,0.0275,14,0,328,13549
66,260.0,5.3390,4.5865,0.0000,0.0000,0.0152,4,0,332,13549
67,264.0,15.1612,14.3331,0.0000,0.0000,0.0262,14,0,328,13549
68,268.0,5.2755,4.5343,0.0000,0.0000,0.0142,4,0,332,13549
69,272.0,16.3169,15.5665,0.0000,0.0000,0.0238,14,0,328,13549
70,276.0,4.5546,3.7829,0.0000,0.0000,0.0162,4,0,332,13549
71,280.0,17.0993,16.2100,0.0000,0.0000,0.0252,14,0,328,13549
72,284.0,4.3956,3.6452,0.0000,0.0000,0.0147,4,0,332,13549
73,288.0,17.5532,16.8137,0.0000,0.0000,0.0213,14,0,328,13549
74,292.0,4.7827,4.0521,0.0000,0.0000,0.0118,4,0,332,13549
75,296.0,17.8475,17.1027,0.0000,0.0000,0.0238,14,0,328,13549
76,300.0,4.7608,4.0231,0.0000,0.0000,0.0150,4,0,332,13549
77,304.0,30.9434,30.2006,0.0000,0.0000,0.0293,14,0,328,13549
78,308.0,4.6301,3.7385,0.0000,0.0000,0.0171,4,0,332,13549
79,312.0,20.4889,19.6885,0.0000,0.0000,0.0254,14,0,328,13549
80,316.0,5.3276,4.5549,0.0000,0.0000,0.0180,4,0,332,13549
81,320.0,19.0123,18.2397,0.0000,0.0000,0.0271,14,0,328,13549
82,324.0,6.2759,5.5196,0.0000,0.0000,0.0150,4,0,332,13549
83,328.0,19.5310,18.7483,0.0000,0.0000,0.0292,14,0,328,13549
84,332.0,5.8648,5.0254,0.0000,0.0000,0.0176,4,0,332,13549
85,336.0,18.6325,17.8083,0.0000,0.0000,0.0284,14,0,328,13549
86,340.0,5.6468,4.7687,0.0000,0.0000,0.0171,4,0,332,13549
87,344.0,18.9061,18.0650,0.0000,0.0000,0.0269,14,0,328,13549
88,348.0,5.9451,5.0709,0.0000,0.0000,0.0246,4,0,332,13549
89,352.0,18.3944,17.4840,0.0000,0.0000,0.0337,14,0,328,13549
90,356.0,5.4196,4.4451,0.0000,0.0000,0.0166,4,0,332,13549
91,360.0,19.4489,18.5566,0.0000,0.0000,0.0411,14,0,328,13549
92,364.0,6.2201,5.0540,0.0000,0.0000,0.0236,4,0,332,13549
93,368.0,20.1385,19.2182,0.0000,0.0000,0.0304,14,0,328,13549
94,372.0,5.0618,4.1061,0.0000,0.0000,0.0187,4,0,332,13549
95,376.0,20.6943,19.7898,0.0000,0.0000,0.0298,14,0,328,13549
96,380.0,5.8923,5.0291,0.0000,0.0000,0.0154,4,0,332,13549
97,384.0,19.8414,18.9913,0.0000,0.0000,0.0253,14,0,328,13549
98,388.0,6.3376,5.5262,0.0000,0.0000,0.0182,4,0,332,13549
99,392.0,18.1029,17.2737,0.0000,0.0000,0.0285,14,0,328,13549
100,396.0,6.3677,5.5263,0.0000,0.0000,0.0183,4,0,332,13549
101,400.0,17.2668,16.4249,0.0000,0.0000,0.0301,14,0,328,13549
102,404.0,5.3687,4.4552,0.0000,0.0000,0.0213,4,0,332,13549
103,408.0,18.1102,17.2100,0.0000,0.0000,0.0367,14,0,328,13549
104,412.0,4.5266,3.6248,0.0000,0.0000,0.0148,4,0,332,13549
105,416.0,19.8470,18.6409,0.0000,0.0000,0.0486,14,0,328,13549
106,420.0,6.2192,4.9361,0.0000,0.0000,0.0285,4,0,332,13549
107,424.0,19.9866,18.9440,0.0000,0.0000,0.0429,14,0,328,13549
108,428.0,5.9743,4.8073,0.0000,0.0000,0.0246,4,0,332,13549
109,432.0,25.7520,24.7607,0.0000,0.0000,0.0513,14,0,328,13549
110,436.0,7.1324,5.9388,0.0000,0.0000,0.0257,4,0,332,13549
111,440.0,21.0313,19.9484,0.0000,0.0000,0.0359,14,0,328,13549
112,444.0,8.9146,7.8665,0.0000,0.0000,0.0206,4,0,332,13549
113,448.0,19.0390,18.1174,0.0000,0.0000,0.0372,14,0,328,13549
114,452.0,9.3220,8.3761,0.0000,0.0000,0.0180,4,0,332,13549
115,456.0,17.5702,16.6804,0.0000,0.0000,0.0297,14,0,328,13549
116,460.0,7.8536,6.9314,0.0000,0.0000,0.0211,4,0,332,13549
117,464.0,17.2260,16.3403,0.0000,0.0000,0.0318,14,0,328,13549
118,468.0,5.9193,5.0266,0.0000,0.0000,0.0164,4,0,332,13549
119,472.0,17.2645,16.3852,0.0000,0.0000,0.0264,14,0,328,13549
120,476.0,5.3200,4.4654,0.0000,0.0000,0.0169,4,0,332,13549
121,480.0,16.6919,15.8496,0.0000,0.0000,0.0269,14,0,328,13549
122,484.0,5.1034,4.2813,0.0000,0.0000,0.0154,4,0,332,13549
123,488.0,17.2610,16.4425,0.0000,0.0000,0.0260,14,0,328,13549
124,492.0,5.6386,4.8330,0.0000,0.0000,0.0146,4,0,332,13549
125,496.0,18.2998,17.4622,0.0000,0.0000,0.0325,14,0,328,13549
126,500.0,6.6814,5.8022,0.0000,0.0000,0.0237,4,0,332,13549
127,504.0,17.5581,16.6948,0.0000,0.0000,0.0284,14,0,328,13549
128,508.0,7.8710,7.0387,0.0000,0.0000,0.0202,4,0,332,13549
129,512.0,17.0504,16.2087,0.0000,0.0000,0.0288,14,0,328,13549
130,512.0,6.4359,6.4088,0.0000,0.0000,0.0139,4,0,332,13549
131,512.0,4.2313,4.2110,0.0000,0.0000,0.0123,4,0,336,13549
132,512.0,4.4164,4.3872,0.0000,0.0000,0.0140,4,0,340,13549
133,512.0,4.5006,4.4826,0.0000,0.0000,0.0138,4,0,344,13549
134,512.0,5.1475,5.1320,0.0000,0.0000,0.0110,4,0,348,13549
135,512.0,4.1234,4.1083,0.0000,0.0000,0.0100,4,0,352,13549
136,512.0,5.3199,5.2945,0.0000,0.0000,0.0142,4,0,356,13549
137,512.0,5.0132,4.9944,0.0000,0.0000,0.0154,4,0,360,13549
138,512.0,1.9863,1.9733,0.0000,0.0000,0.0074,1,0,361,13549
139,512.0,0.2175,0.0025,0.0000,0.0000,0.0051,0,0,361,13549
140,512.0,0.2209,0.0070,0.0000,0.0000,0.0134,0,0,361,13549
141,512.0,0.2082,0.0058,0.0000,0.0000,0.0106,0,0,361,13549
142,512.0,0.1716,0.0055,0.0000,0.0000,0.0097,0,0,361,13549
143,512.0,0.1266,0.0032,0.0000,0.0000,0.0061,0,0,361,13549
144,512.0,0.1382,0.0030,0.0000,0.0000,0.0059,0,0,361,13549
145,512.0,0.1449,0.0030,0.0000,0.0000,0.0057,0,0,361,13549
146,512.0,0.1506,0.0028,0.0000,0.0000,0.0056,0,0,361,13549
147,512.0,0.1562,0.0030,0.0000,0.0000,0.0055,0,0,361,13549
148,512.0,0.1727,0.0058,0.0000,0.0000,0.0110,0,0,361,13549
149,512.0,0.1583,0.0062,0.0000,0.0000,0.0124,0,0,361,13549
150,512.0,0.1576,0.0055,0.0000,0.0000,0.0099,0,0,361,13549
151,512.0,0.1470,0.0036,0.0000,0.0000,0.0063,0,0,361,13549
152,512.0,0.1538,0.0032,0.0000,0.0000,0.0058,0,0,361,13549
153,512.0,0.1536,0.0030,0.0000,0.0000,0.0058,0,0,361,13549
154,512.0,0.1350,0.0030,0.0000,0.0000,0.0055,0,0,361,13549
155,512.0,0.1556,0.0031,0.0000,0.0000,0.0067,0,0,361,13549
156,512.0,0.1531,0.0029,0.0000,0.0000,0.0055,0,0,361,13549
157,512.0,0.1217,0.0031,0.0000,0.0000,0.0059,0,0,361,13549
158,512.0,0.1528,0.0030,0.0000,0.0000,0.0059,0,0,361,13549
159,512.0,0.1534,0.0030,0.0000,0.0000,0.0056,0,0,361,13549
160,512.0,0.1583,0.0030,0.0000,0.0000,0.0056,0,0,361,13549
161,512.0,0.1531,0.0028,0.0000,0.0000,0.0056,0,0,361,13549
162,512.0,0.1535,0.0029,0.0000,0.0000,0.0055,0,0,361,13549
163,512.0,0.1553,0.0029,0.0000,0.0000,0.0056,0,0,361,13549
164,512.0,0.2928,0.0028,0.0000,0.0000,0.0056,0,0,361,13549
165,512.0,0.2412,0.0062,0.0000,0.0000,0.0125,0,0,361,13549
166,512.0,0.2019,0.0053,0.0000,0.0000,0.0111,0,0,361,13549
167,512.0,0.2048,0.0057,0.0000,0.0000,0.0120,0,0,361,13549
168,512.0,0.2000,0.0051,0.0000,0.0000,0.0113,0,0,361,13549
169,512.0,0.1353,0.0050,0.0000,0.0000,0.0108,0,0,361,13549
170,512.0,0.1134,0.0052,0.0000,0.0000,0.0096,0,0,361,13549
171,512.0,0.1478,0.0036,0.0000,0.0000,0.0075,0,0,361,13549
172,512.0,0.1515,0.0031,0.0000,0.0000,0.0059,0,0,361,13549
173,512.0,0.1620,0.0029,0.0000,0.0000,0.0057,0,0,361,13549
174,512.0,0.1528,0.0030,0.0000,0.0000,0.0057,0,0,361,13549
175,512.0,0.1379,0.0030,0.0000,0.0000,0.0055,0,0,361,13549
176,512.0,0.1547,0.0029,0.0000,0.0000,0.0057,0,0,361,13549
177,512.0,0.1312,0.0030,0.0000,0.0000,0.0056,0,0,361,13549
178,512.0,0.1519,0.0029,0.0000,0.0000,0.0056,0,0,361,13549
179,512.0,0.1521,0.0028,0.0000,0.0000,0.0057,0,0,361,13549
180,512.0,0.1557,0.0029,0.0000,0.0000,0.0056,0,0,361,13549
181,512.0,0.1510,0.0028,0.0000,0.0000,0.0056,0,0,361,13549
182,512.0,0.1341,0.0030,0.0000,0.0000,0.0056,0,0,361,13549
183,512.0,0.1439,0.0029,0.0000,0.0000,0.0058,0,0,361,13549
184,512.0,0.1592,0.0030,0.0000,0.0000,0.0057,0,0,361,13549
185,512.0,0.1497,0.0028,0.0000,0.0000,0.0056,0,0,361,13549
186,512.0,0.1520,0.0030,0.0000,0.0000,0.0055,0,0,361,13549
187,512.0,0.1488,0.0028,0.0000,0.0000,0.0056,0,0,361,13549
188,512.0,0.1559,0.0030,0.0000,0.0000,0.0055,0,0,361,13549
