phase,elapsed_s,distance_m,x,y,mode,frame_ms,primary,resident_packages,pending_packages,worker_queue,complete_radius_m,working_set_bytes,private_bytes,live_package_bytes,live_mesh_bytes,live_collision_bytes,live_gl_resources,retirement_queue_bytes,worker_result_bytes,cache_entries,packages_created,packages_retired,pkg_create,pkg_retire,worker_batch,collision,mesh,gl_create,gl_delete,alloc_delta,finish_ms,swap_ms,retire_ms,wake_water_body,wake_topology,wake_terrain_state,wake_mesh,wake_collision,wake_grass,wake_tree
travel,0.029,0.7,128.992,128.992,fly,0.787,ok,2601,0,0,192.00,266547200,339537920,114090264,95883264,18123768,2601,0,25497664,797,0,0,0,0,0,0,0,0,0,0,0.384,0.013,0.000,0,0,0,0,0,0,0
travel,0.059,1.4,129.503,129.503,fly,0.877,ok,2601,0,0,192.00,266547200,339537920,114090264,95883264,18123768,2601,0,25497664,842,0,0,0,0,0,0,0,0,0,0,0.466,0.018,0.000,0,0,0,0,0,0,0
travel,0.089,2.1,130.012,130.012,fly,0.824,ok,2601,0,0,192.00,266547200,339537920,114090264,95883264,18123768,2601,0,25497664,887,0,0,0,0,0,0,0,0,0,0,0.391,0.013,0.000,0,0,0,0,0,0,0
travel,0.119,2.9,130.521,130.521,fly,0.797,ok,2601,0,0,192.00,266547200,339537920,114090264,95883264,18123768,2601,0,25497664,887,0,0,0,0,0,0,0,0,0,0,0.390,0.018,0.000,0,0,0,0,0,0,0
travel,0.149,3.6,131.034,131.034,fly,0.746,ok,2601,0,0,192.00,266547200,339537920,114090264,95883264,18123768,2601,0,25497664,932,0,0,0,0,0,0,0,0,0,0,0.376,0.011,0.000,0,0,0,0,0,0,0
travel,0.179,4.3,131.543,131.543,fly,0.783,ok,2601,0,0,192.00,266547200,339537920,114090264,95883264,18123768,2601,0,25497664,932,0,0,0,0,0,0,0,0,0,0,0.374,0.014,0.000,0,0,0,0,0,0,0
travel,0.209,5.0,132.052,132.052,fly,0.771,ok,2601,0,0,192.00,266559488,339537920,114090264,95883264,18123768,2601,0,25497664,950,0,0,0,0,0,0,0,0,0,0,0.380,0.023,0.000,0,0,0,0,0,0,0
travel,0.239,5.7,132.561,132.561,fly,0.778,ok,2601,0,0,192.00,266559488,339537920,114090264,95883264,18123768,2601,0,25497664,950,0,0,0,0,0,0,0,0,0,0,0.373,0.014,0.000,0,0,0,0,0,0,0
travel,0.269,6.5,133.071,133.071,fly,0.776,ok,2601,0,0,192.00,266563584,339537920,114090264,95883264,18123768,2601,0,25497664,956,0,0,0,0,0,0,0,0,0,0,0.371,0.014,0.000,0,0,0,0,0,0,0
travel,0.299,7.2,133.580,133.580,fly,0.741,ok,2601,0,0,192.00,266563584,339537920,114090264,95883264,18123768,2601,0,25497664,956,0,0,0,0,0,0,0,0,0,0,0.377,0.011,0.000,0,0,0,0,0,0,0
travel,0.329,7.9,134.089,134.089,fly,0.755,ok,2601,0,0,192.00,266563584,339537920,114090264,95883264,18123768,2601,0,25497664,958,0,0,0,0,0,0,0,0,0,0,0.370,0.013,0.000,0,0,0,0,0,0,0
travel,0.359,8.6,134.599,134.599,fly,0.757,ok,2601,0,0,192.00,266563584,339537920,114090264,95883264,18123768,2601,0,25497664,958,0,0,0,0,0,0,0,0,0,0,0.370,0.015,0.000,0,0,0,0,0,0,0
travel,0.389,9.3,135.108,135.108,fly,0.777,ok,2601,0,0,192.00,266563584,339537920,114090264,95883264,18123768,2601,0,25497664,958,0,0,0,0,0,0,0,0,0,0,0.379,0.013,0.000,0,0,0,0,0,0,0
travel,0.420,10.1,135.622,135.622,fly,0.771,ok,2601,0,0,192.00,266563584,339537920,114090264,95883264,18123768,2601,0,25497664,958,0,0,0,0,0,0,0,0,0,0,0.383,0.014,0.000,0,0,0,0,0,0,0
travel,0.461,11.1,136.331,136.331,fly,0.757,ok,2601,0,150,192.00,269508608,344297472,114090264,95883264,18123768,2702,3724880,16480768,958,101,101,0,0,4,0,0,0,0,0,0.384,0.010,0.000,0,0,0,101,101,0,0
travel,0.492,11.8,136.848,136.848,fly,1.024,ok,2601,0,58,192.00,269647872,344621056,114090264,95883264,18123768,2702,3724880,22011072,958,101,101,0,0,4,0,0,0,0,0,0.591,0.023,0.000,0,0,0,101,101,0,0
travel,0.522,12.5,137.361,137.361,fly,0.770,ok,2601,0,0,192.00,270348288,345747456,114090264,95883264,18123768,2702,3724880,25497664,958,101,101,0,0,0,0,0,0,0,0,0.376,0.013,0.000,0,0,0,101,101,0,0
