stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms,pending_packages,workers_idle,column_queue,pending_kind
mw6,north,3,1.0,128.500,129.500,walk,830,2601,0.4991,0,1,0,0
mw6,north,3,2.0,128.500,130.500,walk,863,2601,0.7263,0,1,0,0
mw6,north,3,3.0,128.500,131.500,walk,896,2601,0.5581,0,1,0,0
mw6,north,3,4.0,128.500,132.500,walk,929,2601,0.5483,0,1,0,0
mw6,north,3,5.0,128.500,133.500,walk,947,2601,0.5486,0,1,0,0
mw6,north,3,6.0,128.500,134.500,walk,957,2601,0.5873,0,1,0,0
mw6,north,3,7.0,128.500,135.500,walk,963,2601,0.5534,0,1,0,0
mw6,north,3,8.0,128.500,136.500,walk,967,2601,0.5999,51,1,0,0
mw6,north,3,9.0,128.500,137.500,walk,969,2583,4.3161,18,0,0,0
mw6,north,3,10.0,128.500,138.500,walk,971,2601,2.3389,0,0,0,0
mw6,north,3,11.0,128.500,139.500,walk,973,2601,0.5925,0,0,0,0
mw6,north,3,12.0,128.500,140.500,walk,975,2601,0.5462,0,0,0,0
mw6,north,3,13.0,128.500,141.500,walk,975,2601,0.5450,0,0,0,0
mw6,north,3,14.0,128.500,142.500,walk,975,2601,0.6334,0,1,0,0
mw6,north,3,15.0,128.500,143.500,walk,975,2601,0.5774,0,1,0,0
mw6,north,3,16.0,128.500,144.500,walk,975,2601,0.5175,51,1,0,0
mw6,north,3,17.0,128.500,145.500,walk,975,2583,3.7276,18,0,0,0
mw6,north,3,18.0,128.500,146.500,walk,975,2601,2.6898,0,0,0,0
mw6,north,3,19.0,128.500,147.500,walk,975,2601,0.6646,0,0,0,0
mw6,north,3,20.0,128.500,148.500,walk,975,2601,0.6054,0,0,0,0
mw6,north,3,21.0,128.500,149.500,walk,975,2601,0.5945,0,1,0,0
mw6,north,3,22.0,128.500,150.500,walk,975,2601,0.5907,0,1,0,0
mw6,north,3,23.0,128.500,151.500,walk,975,2601,0.5390,0,1,0,0
mw6,north,3,24.0,128.500,152.500,walk,975,2601,0.5218,51,1,0,0
mw6,north,3,25.0,128.500,153.500,walk,975,2580,3.7918,21,0,0,0
mw6,north,3,26.0,128.500,154.500,walk,975,2601,2.3154,0,0,0,0
mw6,north,3,27.0,128.500,155.500,walk,975,2601,0.6146,0,0,0,0
mw6,north,3,28.0,128.500,156.500,walk,975,2601,0.5736,0,0,0,0
mw6,north,3,29.0,128.500,157.500,walk,975,2601,0.5346,0,0,0,0
mw6,north,3,30.0,128.500,158.500,walk,975,2601,0.5380,0,1,0,0
mw6,north,3,31.0,128.500,159.500,walk,975,2601,0.6127,0,1,0,0
mw6,north,3,32.0,128.500,160.500,walk,975,2601,0.5340,51,1,0,0
mw6,north,3,33.0,128.500,161.500,walk,975,2581,3.7143,20,0,0,0
mw6,north,3,34.0,128.500,162.500,walk,975,2601,2.2884,0,0,0,0
mw6,north,3,35.0,128.500,163.500,walk,975,2601,0.6675,0,0,0,0
