frame,elapsed_s,x,y,frame_ms,cpu_ms,draw_ms,finish_ms,present_ms,terrain_ms,complete_radius_m,pending_packages
180,3.016804,2.000,3.084,16.846500,16.783200,0.216300,0.000000,16.533900,0.000100,192.000,0
181,3.033361,2.000,3.168,16.557200,16.491000,0.225100,0.000000,16.229900,0.000100,192.000,0
182,3.049993,2.000,3.251,16.631900,16.569500,0.223200,0.000000,16.312200,0.000000,192.000,0
183,3.066675,2.000,3.334,16.682000,16.623100,0.174800,0.000000,16.424800,0.000100,192.000,0
184,3.083317,2.000,3.417,16.642500,16.548900,0.330100,0.000000,16.160100,0.000200,192.000,0
185,3.100078,2.000,3.500,16.761000,16.680300,0.155900,0.000000,16.492800,0.000100,192.000,0
186,3.116688,2.000,3.584,16.609600,16.547900,0.224700,0.000000,16.280400,0.000100,192.000,0
187,3.133322,2.000,3.667,16.634700,16.587600,0.149500,0.000000,16.416100,0.000100,192.000,0
188,3.149981,2.000,3.750,16.658100,16.614500,0.150500,0.000000,16.443400,0.000100,192.000,0
189,3.166652,2.000,3.834,16.671700,16.619500,0.183800,0.000000,16.412100,0.000100,192.000,0
190,3.183300,2.000,3.917,16.647700,16.592900,0.225600,0.000000,16.341800,0.000100,192.000,0
191,3.199975,2.000,4.000,16.674900,16.628900,0.218000,0.000000,16.387000,0.000100,192.000,0
192,3.216675,2.000,4.084,16.700600,16.642900,0.159800,0.000000,16.460500,0.000100,192.000,0
193,3.233440,2.000,4.167,16.764900,16.674600,0.335200,0.000000,16.285200,0.000200,192.000,0
194,3.250023,2.000,4.251,16.582700,16.517500,0.216900,0.000000,16.267000,0.000200,192.000,0
195,3.266600,2.000,4.334,16.576700,16.508300,0.213100,0.000000,16.261800,0.000100,192.000,0
196,3.283319,2.000,4.417,16.718900,16.625900,0.167400,0.000000,16.414400,0.000000,192.000,0
197,3.299975,2.000,4.501,16.656800,16.571000,0.174500,0.000000,16.369300,0.000000,192.000,0
198,3.316696,2.000,4.584,16.720900,16.581100,0.321200,0.000000,16.200800,0.000200,192.000,0
199,3.333324,2.000,4.668,16.627600,16.536800,0.175300,0.000000,16.316300,0.000100,192.000,0
200,3.350026,2.000,4.751,16.702300,16.636900,0.237800,0.000000,16.357500,0.000100,192.000,0
201,3.366578,2.000,4.834,16.551800,16.488100,0.216100,0.000000,16.229000,0.000100,192.000,0
202,3.383358,2.000,4.917,16.780400,16.711700,0.234000,0.000000,16.443600,0.000100,192.000,0
203,3.399951,2.000,5.001,16.592200,16.510400,0.323600,0.000000,16.144100,0.000100,192.000,0
204,3.416700,2.000,5.084,16.749300,16.697900,0.162200,0.000000,16.513400,0.000300,192.000,0
205,3.433321,2.000,5.167,16.621000,16.576900,0.153300,0.000000,16.404400,0.000000,192.000,0
206,3.450077,2.000,5.250,16.756000,16.706300,0.232400,0.000000,16.449800,0.000100,192.000,0
207,3.466633,2.000,5.334,16.555600,16.487400,0.228000,0.000000,16.228500,0.000000,192.000,0
208,3.483252,2.000,5.417,16.619500,16.531100,0.335400,0.000000,16.138600,0.000100,192.000,0
209,3.499957,2.000,5.500,16.705100,16.661100,0.201400,0.000000,16.439000,0.000000,192.000,0
