stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms,pending_packages,workers_idle,column_queue,pending_kind
p5b3a,north,1,0.0,128.500,128.500,settle_origin,797,1100,1.3658,1501,0,0,0
p5b3a,north,1,0.0,128.500,128.500,settle_origin,797,2280,1.1858,321,0,0,0
p5b3a,north,3,1.0,128.500,129.500,walk,830,2601,0.7784,0,1,0,0
p5b3a,north,3,2.0,128.500,130.500,walk,863,2601,0.7082,0,1,0,0
p5b3a,north,3,3.0,128.500,131.500,walk,896,2601,0.6578,0,1,0,0
p5b3a,north,3,4.0,128.500,132.500,walk,929,2601,0.6466,0,1,0,0
p5b3a,north,3,5.0,128.500,133.500,walk,947,2601,0.6501,0,1,0,0
p5b3a,north,3,6.0,128.500,134.500,walk,957,2601,0.6478,0,1,0,0
p5b3a,north,3,7.0,128.500,135.500,walk,963,2601,0.6495,0,1,0,0
p5b3a,north,3,8.0,128.500,136.500,walk,967,2601,0.6548,51,1,0,0
p5b3a,north,3,9.0,128.500,137.500,walk,969,2575,4.2167,26,0,0,0
p5b3a,north,3,10.0,128.500,138.500,walk,971,2595,3.5295,6,0,0,0
p5b3a,north,3,11.0,128.500,139.500,walk,973,2601,1.6886,0,0,0,0
p5b3a,north,3,12.0,128.500,140.500,walk,975,2601,0.7496,0,0,0,0
p5b3a,north,3,13.0,128.500,141.500,walk,975,2601,0.8781,0,0,0,0
p5b3a,north,3,14.0,128.500,142.500,walk,975,2601,0.7595,0,0,0,0
p5b3a,north,3,15.0,128.500,143.500,walk,975,2601,0.7272,0,0,0,0
p5b3a,north,3,16.0,128.500,144.500,walk,975,2601,0.7236,51,0,0,0
p5b3a,north,3,17.0,128.500,145.500,walk,975,2571,4.0976,30,0,0,0
p5b3a,north,3,18.0,128.500,146.500,walk,975,2590,3.4632,11,0,0,0
p5b3a,north,3,19.0,128.500,147.500,walk,975,2601,2.1833,0,0,0,0
p5b3a,north,3,20.0,128.500,148.500,walk,975,2601,0.7886,0,0,0,0
p5b3a,north,3,21.0,128.500,149.500,walk,975,2601,0.9022,0,0,0,0
p5b3a,north,3,22.0,128.500,150.500,walk,975,2601,0.8697,0,0,0,0
p5b3a,north,3,23.0,128.500,151.500,walk,975,2601,0.7434,0,0,0,0
p5b3a,north,3,24.0,128.500,152.500,walk,975,2601,0.7788,51,0,0,0
p5b3a,north,3,25.0,128.500,153.500,walk,975,2572,3.8815,29,0,0,0
p5b3a,north,3,26.0,128.500,154.500,walk,975,2593,3.5023,8,0,0,0
p5b3a,north,3,27.0,128.500,155.500,walk,975,2601,1.8569,0,0,0,0
p5b3a,north,3,28.0,128.500,156.500,walk,975,2601,0.7966,0,0,0,0
p5b3a,north,3,29.0,128.500,157.500,walk,975,2601,0.7470,0,0,0,0
p5b3a,north,3,30.0,128.500,158.500,walk,975,2601,0.7401,0,0,0,0
p5b3a,north,3,31.0,128.500,159.500,walk,975,2601,0.7370,0,0,0,0
p5b3a,north,3,32.0,128.500,160.500,walk,975,2601,0.7500,51,0,0,0
p5b3a,north,3,33.0,128.500,161.500,walk,975,2570,3.9794,31,0,0,0
p5b3a,north,3,34.0,128.500,162.500,walk,975,2590,3.4859,11,0,0,0
p5b3a,north,3,35.0,128.500,163.500,walk,975,2601,2.1525,0,0,0,0
p5b3a,north,3,36.0,128.500,164.500,walk,975,2601,0.7480,0,0,0,0
p5b3a,north,3,37.0,128.500,165.500,walk,975,2601,0.7180,0,0,0,0
p5b3a,north,3,38.0,128.500,166.500,walk,975,2601,0.6983,0,0,0,0
p5b3a,north,3,39.0,128.500,167.500,walk,975,2601,0.6848,0,0,0,0
p5b3a,north,3,40.0,128.500,168.500,walk,975,2601,0.7089,51,0,0,0
p5b3a,north,3,41.0,128.500,169.500,walk,975,2550,1.1965,51,0,0,0
p5b3a,north,3,42.0,128.500,170.500,walk,975,2550,0.7105,51,0,0,0
p5b3a,north,3,43.0,128.500,171.500,walk,975,2550,0.6866,51,0,0,0
p5b3a,north,3,44.0,128.500,172.500,walk,975,2550,0.6975,51,0,0,0
p5b3a,north,3,45.0,128.500,173.500,walk,975,2550,0.7169,51,0,0,0
p5b3a,north,3,46.0,128.500,174.500,walk,975,2550,0.9598,51,0,0,0
p5b3a,north,3,47.0,128.500,175.500,walk,975,2550,0.7065,51,0,0,0
p5b3a,north,3,48.0,128.500,176.500,walk,975,2550,0.6993,102,0,0,0
p5b3a,north,3,49.0,128.500,177.500,walk,975,2500,0.9115,101,0,0,0
p5b3a,north,3,50.0,128.500,178.500,walk,975,2504,1.2776,97,0,0,0
p5b3a,north,3,51.0,128.500,179.500,walk,975,2508,1.4595,93,0,0,0
p5b3a,north,3,52.0,128.500,180.500,walk,975,2514,1.5532,87,0,0,0
p5b3a,north,3,53.0,128.500,181.500,walk,975,2524,1.9284,77,0,0,0
p5b3a,north,3,54.0,128.500,182.500,walk,975,2533,2.0609,68,0,0,0
p5b3a,north,3,55.0,128.500,183.500,walk,975,2544,2.0954,57,0,0,0
p5b3a,north,3,56.0,128.500,184.500,walk,975,2550,1.5669,102,0,0,0
p5b3a,north,3,57.0,128.500,185.500,walk,975,2499,0.7842,102,0,0,0
p5b3a,north,3,58.0,128.500,186.500,walk,975,2499,1.0017,102,0,0,0
p5b3a,north,3,59.0,128.500,187.500,walk,975,2499,0.8899,102,0,0,0
p5b3a,north,3,60.0,128.500,188.500,walk,975,2499,0.9437,102,0,0,0
p5b3a,north,3,61.0,128.500,189.500,walk,975,2499,0.7882,102,0,0,0
p5b3a,north,3,62.0,128.500,190.500,walk,975,2499,0.7767,102,0,0,0
p5b3a,north,3,63.0,128.500,191.500,walk,975,2499,0.9430,102,0,0,0
p5b3a,north,3,64.0,128.500,192.500,walk,975,2499,0.8280,153,0,0,0
p5b3a,north,3,66.0,128.500,194.500,sprint,973,2448,1.0203,153,0,0,0
p5b3a,north,3,68.0,128.500,196.500,sprint,971,2448,0.8983,153,0,0,0
p5b3a,north,3,70.0,128.500,198.500,sprint,969,2448,0.8590,153,0,0,0
p5b3a,north,3,72.0,128.500,200.500,sprint,967,2448,0.7828,204,0,0,0
p5b3a,north,3,74.0,128.500,202.500,sprint,965,2397,0.7073,204,0,0,0
p5b3a,north,3,76.0,128.500,204.500,sprint,963,2397,0.7211,204,0,0,0
p5b3a,north,3,78.0,128.500,206.500,sprint,963,2397,0.6849,204,0,0,0
p5b3a,north,3,80.0,128.500,208.500,sprint,963,2397,0.6737,255,0,0,0
p5b3a,north,3,82.0,128.500,210.500,sprint,963,2346,0.7037,255,0,0,0
p5b3a,north,3,84.0,128.500,212.500,sprint,963,2346,0.6848,255,0,0,0
p5b3a,north,3,86.0,128.500,214.500,sprint,963,2346,0.6721,255,0,0,0
p5b3a,north,3,88.0,128.500,216.500,sprint,963,2346,0.6699,306,0,0,0
p5b3a,north,3,90.0,128.500,218.500,sprint,963,2295,0.6763,306,0,0,0
p5b3a,north,3,92.0,128.500,220.500,sprint,963,2295,0.6960,306,0,0,0
p5b3a,north,3,94.0,128.500,222.500,sprint,963,2295,0.7869,306,0,0,0
p5b3a,north,3,96.0,128.500,224.500,sprint,963,2295,0.7992,357,0,0,0
p5b3a,north,3,98.0,128.500,226.500,sprint,963,2245,0.9977,356,0,0,0
p5b3a,north,3,100.0,128.500,228.500,sprint,963,2249,1.2524,352,0,0,0
p5b3a,north,3,102.0,128.500,230.500,sprint,963,2251,1.1210,350,0,0,0
p5b3a,north,3,104.0,128.500,232.500,sprint,963,2257,1.8152,395,0,0,0
p5b3a,north,3,106.0,128.500,234.500,sprint,963,2217,2.0098,384,0,0,0
p5b3a,north,3,108.0,128.500,236.500,sprint,963,2227,1.9156,374,0,0,0
p5b3a,north,3,110.0,128.500,238.500,sprint,963,2238,2.2382,363,0,0,0
