phase,workload,frame,frame_ms,fps,x,y,cpu_ms,simulation_ms,residency_ms,generation_ms,mesh_ms,draw_ms,collision_ms,new_cells,resident_cells,evicted_cells,packages_built,packages_evicted,memory_bytes
s6_settled,settled,54,31.468800,31.777507,0.500000,0.500000,0.049000,0.003300,0.000000,0.000000,0.000000,0.009100,0.000500,0,12853,163962,0,0,0
s6_settled,settled,55,30.859300,32.405142,0.500000,0.500000,0.041300,0.002500,0.000000,0.000000,0.000000,0.008200,0.000500,0,12853,163962,0,0,0
s6_settled,settled,56,31.312800,31.935822,0.500000,0.500000,0.074900,0.004400,0.000000,0.000000,0.000000,0.013500,0.000700,0,12853,163962,0,0,0
s6_settled,settled,57,31.419200,31.827672,0.500000,0.500000,0.092700,0.002500,0.000000,0.000000,0.000000,0.007600,0.000400,0,12853,163962,0,0,0
s6_settled,settled,58,31.309900,31.938780,0.500000,0.500000,0.037000,0.002400,0.000000,0.000000,0.000000,0.007500,0.000400,0,12853,163962,0,0,0
s6_settled,settled,59,16.135000,61.977068,0.500000,0.500000,0.087500,0.004200,0.000000,0.000000,0.000000,0.011700,0.000800,0,12853,163962,0,0,0
s6_settled,settled,60,30.734000,32.537255,0.500000,0.500000,0.049000,0.003100,0.000000,0.000000,0.000000,0.008200,0.000500,0,12853,163962,0,0,113188864
s6_settled,settled,61,30.856000,32.408608,0.500000,0.500000,0.083700,0.003400,0.000000,0.000000,0.000000,0.009800,0.000600,0,12853,163962,0,0,0
s6_settled,settled,62,16.047300,62.315779,0.500000,0.500000,0.042300,0.002600,0.000000,0.000000,0.000000,0.007700,0.000500,0,12853,163962,0,0,0
s6_settled,settled,63,31.012900,32.244647,0.500000,0.500000,0.035200,0.002500,0.000000,0.000000,0.000000,0.007300,0.000400,0,12853,163962,0,0,0
s6_settled,settled,64,30.464200,32.825415,0.500000,0.500000,0.089400,0.004700,0.000000,0.000000,0.000000,0.013900,0.000800,0,12853,163962,0,0,0
s6_settled,settled,65,30.574800,32.706673,0.500000,0.500000,0.072300,0.004400,0.000000,0.000000,0.000000,0.014000,0.000700,0,12853,163962,0,0,0
s6_settled,settled,66,30.426400,32.866195,0.500000,0.500000,0.058300,0.002500,0.000000,0.000000,0.000000,0.008200,0.000400,0,12853,163962,0,0,0
s6_settled,settled,67,31.193500,32.057961,0.500000,0.500000,0.035200,0.002400,0.000000,0.000000,0.000000,0.006300,0.000300,0,12853,163962,0,0,0
s6_settled,settled,68,16.057800,62.275031,0.500000,0.500000,0.057700,0.003100,0.000000,0.000000,0.000000,0.008200,0.000500,0,12853,163962,0,0,0
s6_settled,settled,69,30.547200,32.736225,0.500000,0.500000,0.039400,0.002800,0.000000,0.000000,0.000000,0.007300,0.000500,0,12853,163962,0,0,0
s6_settled,settled,70,31.314900,31.933680,0.500000,0.500000,0.049100,0.003300,0.000000,0.000000,0.000000,0.010000,0.000600,0,12853,163962,0,0,0
s6_settled,settled,71,31.260400,31.989354,0.500000,0.500000,0.048700,0.003300,0.000000,0.000000,0.000000,0.010300,0.000600,0,12853,163962,0,0,0
s6_settled,settled,72,30.879900,32.383525,0.500000,0.500000,0.232100,0.002500,0.000000,0.000000,0.000000,0.007500,0.000400,0,12853,163962,0,0,0
s6_settled,settled,73,31.853700,31.393527,0.500000,0.500000,0.614800,0.002600,0.000000,0.000000,0.000000,0.007400,0.000400,0,12853,163962,0,0,0
s6_settled,settled,74,31.076800,32.178345,0.500000,0.500000,0.042800,0.002500,0.000000,0.000000,0.000000,0.007800,0.000400,0,12853,163962,0,0,0
s6_settled,settled,75,31.253500,31.996416,0.500000,0.500000,0.036800,0.002600,0.000000,0.000000,0.000000,0.007500,0.000400,0,12853,163962,0,0,0
s6_settled,settled,76,30.806300,32.460893,0.500000,0.500000,0.056600,0.002500,0.000000,0.000000,0.000000,0.007400,0.000500,0,12853,163962,0,0,0
s6_settled,settled,77,31.332200,31.916048,0.500000,0.500000,0.051500,0.003300,0.000000,0.000000,0.000000,0.009800,0.000600,0,12853,163962,0,0,0
s6_settled,settled,78,31.661600,31.584001,0.500000,0.500000,0.245100,0.004400,0.000000,0.000000,0.000000,0.014400,0.000700,0,12853,163962,0,0,0
s6_settled,settled,79,31.092800,32.161787,0.500000,0.500000,0.047700,0.003200,0.000000,0.000000,0.000000,0.009900,0.000500,0,12853,163962,0,0,0
s6_settled,settled,80,30.771000,32.498131,0.500000,0.500000,0.037300,0.002500,0.000000,0.000000,0.000000,0.007900,0.000500,0,12853,163962,0,0,0
s6_settled,settled,81,31.336500,31.911669,0.500000,0.500000,0.046700,0.003200,0.000000,0.000000,0.000000,0.008600,0.000600,0,12853,163962,0,0,0
s6_settled,settled,82,31.378000,31.869463,0.500000,0.500000,0.072800,0.005600,0.000000,0.000000,0.000000,0.011200,0.001300,0,12853,163962,0,0,0
s6_settled,settled,83,15.995400,62.517974,0.500000,0.500000,0.036100,0.002300,0.000000,0.000000,0.000000,0.006700,0.000400,0,12853,163962,0,0,0
s6_settled,settled,84,31.725600,31.520286,0.500000,0.500000,0.057800,0.003400,0.000000,0.000000,0.000000,0.010100,0.000500,0,12853,163962,0,0,0
s6_settled,settled,85,30.715400,32.556958,0.500000,0.500000,0.194500,0.006400,0.000000,0.000000,0.000000,0.011500,0.001200,0,12853,163962,0,0,0
s6_settled,settled,86,30.540200,32.743728,0.500000,0.500000,0.061400,0.003200,0.000000,0.000000,0.000000,0.009800,0.000400,0,12853,163962,0,0,0
s6_settled,settled,87,30.575500,32.705925,0.500000,0.500000,0.043200,0.002600,0.000000,0.000000,0.000000,0.007600,0.000400,0,12853,163962,0,0,0
s6_settled,settled,88,31.089700,32.164994,0.500000,0.500000,0.034900,0.002400,0.000000,0.000000,0.000000,0.006200,0.000400,0,12853,163962,0,0,0
s6_settled,settled,89,30.673200,32.601750,0.500000,0.500000,0.035200,0.002300,0.000000,0.000000,0.000000,0.006100,0.000300,0,12853,163962,0,0,0
s6_settled,settled,90,16.092500,62.140749,0.500000,0.500000,0.034900,0.002300,0.000000,0.000000,0.000000,0.006100,0.000400,0,12853,163962,0,0,113192960
s6_settled,settled,91,30.958500,32.301307,0.500000,0.500000,0.074300,0.004500,0.000000,0.000000,0.000000,0.013600,0.000700,0,12853,163962,0,0,0
s6_settled,settled,92,31.267100,31.982499,0.500000,0.500000,0.141300,0.002600,0.000000,0.000000,0.000000,0.007700,0.000400,0,12853,163962,0,0,0
s6_settled,settled,93,16.081200,62.184414,0.500000,0.500000,0.046600,0.003400,0.000000,0.000000,0.000000,0.009600,0.000600,0,12853,163962,0,0,0
s6_settled,settled,94,30.626000,32.651995,0.500000,0.500000,0.060800,0.003200,0.000000,0.000000,0.000000,0.009700,0.000600,0,12853,163962,0,0,0
s6_settled,settled,95,16.049500,62.307237,0.500000,0.500000,0.048100,0.003400,0.000000,0.000000,0.000000,0.009700,0.000600,0,12853,163962,0,0,0
s6_settled,settled,96,31.209000,32.042039,0.500000,0.500000,0.040100,0.002400,0.000000,0.000000,0.000000,0.007400,0.000400,0,12853,163962,0,0,0
s6_settled,settled,97,30.955600,32.304333,0.500000,0.500000,0.037900,0.002400,0.000000,0.000000,0.000000,0.007200,0.000400,0,12853,163962,0,0,0
s6_settled,settled,98,30.655700,32.620361,0.500000,0.500000,0.036500,0.002300,0.000000,0.000000,0.000000,0.007100,0.000400,0,12853,163962,0,0,0
s6_settled,settled,99,30.618300,32.660206,0.500000,0.500000,0.035800,0.002600,0.000000,0.000000,0.000000,0.007400,0.000400,0,12853,163962,0,0,0
s6_settled,settled,100,46.078500,21.702095,0.500000,0.500000,0.036000,0.002500,0.000000,0.000000,0.000000,0.007500,0.000400,0,12853,163962,0,0,0
s6_settled,settled,101,16.135700,61.974380,0.500000,0.500000,0.073700,0.002300,0.000000,0.000000,0.000000,0.006000,0.000400,0,12853,163962,0,0,0
s6_settled,settled,102,16.147600,61.928708,0.500000,0.500000,0.065000,0.003000,0.000000,0.000000,0.000000,0.008300,0.000500,0,12853,163962,0,0,0
s6_settled,settled,103,30.791400,32.476601,0.500000,0.500000,0.043500,0.002300,0.000000,0.000000,0.000000,0.006200,0.000400,0,12853,163962,0,0,0
s6_settled,settled,104,16.133500,61.982831,0.500000,0.500000,0.058700,0.002900,0.000000,0.000000,0.000000,0.008300,0.000500,0,12853,163962,0,0,0
s6_settled,settled,105,31.108700,32.145348,0.500000,0.500000,0.042400,0.002400,0.000000,0.000000,0.000000,0.007500,0.000400,0,12853,163962,0,0,0
s6_settled,settled,106,30.451900,32.838673,0.500000,0.500000,0.050500,0.003200,0.000000,0.000000,0.000000,0.009900,0.000500,0,12853,163962,0,0,0
s6_settled,settled,107,30.683500,32.590806,0.500000,0.500000,0.155400,0.004600,0.000000,0.000000,0.000000,0.013900,0.000700,0,12853,163962,0,0,0
s6_settled,settled,108,30.515400,32.770339,0.500000,0.500000,0.050600,0.003200,0.000000,0.000000,0.000000,0.009600,0.000400,0,12853,163962,0,0,0
s6_settled,settled,109,31.519800,31.726090,0.500000,0.500000,0.795100,0.003000,0.000000,0.000000,0.000000,0.006400,0.000500,0,12853,163962,0,0,0
s6_settled,settled,110,30.793800,32.474069,0.500000,0.500000,0.106600,0.004600,0.000000,0.000000,0.000000,0.014100,0.000800,0,12853,163962,0,0,0
s6_settled,settled,111,31.386100,31.861238,0.500000,0.500000,0.059000,0.003100,0.000000,0.000000,0.000000,0.009400,0.000500,0,12853,163962,0,0,0
s6_settled,settled,112,31.356200,31.891620,0.500000,0.500000,0.044300,0.002300,0.000000,0.000000,0.000000,0.006200,0.000400,0,12853,163962,0,0,0
s6_settled,settled,113,30.646000,32.630686,0.500000,0.500000,0.041400,0.002500,0.000000,0.000000,0.000000,0.007600,0.000400,0,12853,163962,0,0,0
s6_settled,settled,114,31.061900,32.193781,0.500000,0.500000,0.037100,0.002300,0.000000,0.000000,0.000000,0.007500,0.000300,0,12853,163962,0,0,0
s6_settled,settled,115,30.607200,32.672051,0.500000,0.500000,0.049800,0.003000,0.000000,0.000000,0.000000,0.008200,0.000500,0,12853,163962,0,0,0
s6_settled,settled,116,30.402800,32.891707,0.500000,0.500000,0.053300,0.003000,0.000000,0.000000,0.000000,0.008200,0.000500,0,12853,163962,0,0,0
s6_settled,settled,117,30.562500,32.719836,0.500000,0.500000,0.073900,0.004500,0.000000,0.000000,0.000000,0.013900,0.000800,0,12853,163962,0,0,0
s6_settled,settled,118,30.675700,32.599093,0.500000,0.500000,0.324100,0.002600,0.000000,0.000000,0.000000,0.007200,0.000400,0,12853,163962,0,0,0
s6_settled,settled,119,27.203800,36.759570,0.500000,0.500000,0.042900,0.003800,0.000000,0.000000,0.000000,0.012000,0.000900,0,12853,163962,0,0,0
s6_settled,settled,120,20.652100,48.421226,0.500000,0.500000,0.052100,0.003100,0.000000,0.000000,0.000000,0.009400,0.000700,0,12853,163962,0,0,113197056
s6_settled,settled,121,31.301400,31.947453,0.500000,0.500000,0.037700,0.002600,0.000000,0.000000,0.000000,0.009500,0.000500,0,12853,163962,0,0,0
s6_settled,settled,122,32.107300,31.145565,0.500000,0.500000,0.043600,0.003000,0.000000,0.000000,0.000000,0.009000,0.000700,0,12853,163962,0,0,0
s6_settled,settled,123,16.146400,61.933310,0.500000,0.500000,0.059200,0.003100,0.000000,0.000000,0.000000,0.008700,0.000700,0,12853,163962,0,0,0
s6_settled,settled,124,32.127600,31.125886,0.500000,0.500000,0.064900,0.003000,0.000000,0.000000,0.000000,0.009900,0.000600,0,12853,163962,0,0,0
s6_settled,settled,125,15.986800,62.551605,0.500000,0.500000,0.064100,0.004200,0.000000,0.000000,0.000000,0.012300,0.000600,0,12853,163962,0,0,0
s6_settled,settled,126,30.957400,32.302454,0.500000,0.500000,0.039400,0.002700,0.000000,0.000000,0.000000,0.010500,0.000400,0,12853,163962,0,0,0
s6_settled,settled,127,30.983800,32.274931,0.500000,0.500000,0.037100,0.002400,0.000000,0.000000,0.000000,0.009100,0.000400,0,12853,163962,0,0,0
s6_settled,settled,128,31.031600,32.225216,0.500000,0.500000,0.081200,0.002400,0.000000,0.000000,0.000000,0.009700,0.000500,0,12853,163962,0,0,0
s6_settled,settled,129,16.098200,62.118746,0.500000,0.500000,0.036900,0.002300,0.000000,0.000000,0.000000,0.008600,0.000400,0,12853,163962,0,0,0
s6_settled,settled,130,16.022300,62.413012,0.500000,0.500000,0.048400,0.002300,0.000000,0.000000,0.000000,0.007500,0.000400,0,12853,163962,0,0,0
s6_settled,settled,131,31.392300,31.854945,0.500000,0.500000,0.065500,0.004100,0.000000,0.000000,0.000000,0.012700,0.000600,0,12853,163962,0,0,0
s6_settled,settled,132,30.737200,32.533868,0.500000,0.500000,0.070000,0.004400,0.000000,0.000000,0.000000,0.012900,0.000700,0,12853,163962,0,0,0
s6_settled,settled,133,30.638300,32.638887,0.500000,0.500000,0.035600,0.002400,0.000000,0.000000,0.000000,0.007200,0.000400,0,12853,163962,0,0,0
s6_settled,settled,134,30.734700,32.536514,0.500000,0.500000,0.073900,0.004300,0.000000,0.000000,0.000000,0.012400,0.000800,0,12853,163962,0,0,0
s6_settled,settled,135,31.399200,31.847945,0.500000,0.500000,0.042000,0.003100,0.000000,0.000000,0.000000,0.007200,0.000400,0,12853,163962,0,0,0
s6_settled,settled,136,30.823500,32.442779,0.500000,0.500000,0.049400,0.003400,0.000000,0.000000,0.000000,0.008700,0.000500,0,12853,163962,0,0,0
s6_settled,settled,137,30.584800,32.695980,0.500000,0.500000,0.034700,0.002300,0.000000,0.000000,0.000000,0.006900,0.000400,0,12853,163962,0,0,0
s6_settled,settled,138,31.425300,31.821494,0.500000,0.500000,0.045200,0.002200,0.000000,0.000000,0.000000,0.006800,0.000300,0,12853,163962,0,0,0
s6_settled,settled,139,30.663700,32.611850,0.500000,0.500000,0.050700,0.003100,0.000000,0.000000,0.000000,0.009800,0.000500,0,12853,163962,0,0,0
s6_settled,settled,140,30.434900,32.857016,0.500000,0.500000,0.050400,0.003300,0.000000,0.000000,0.000000,0.009900,0.000600,0,12853,163962,0,0,0
s6_settled,settled,141,31.336200,31.911974,0.500000,0.500000,0.072800,0.005200,0.000000,0.000000,0.000000,0.017000,0.000800,0,12853,163962,0,0,0
s6_settled,settled,142,30.694600,32.579020,0.500000,0.500000,0.061900,0.003500,0.000000,0.000000,0.000000,0.009700,0.000700,0,12853,163962,0,0,0
s6_settled,settled,143,31.527200,31.718643,0.500000,0.500000,0.048800,0.003300,0.000000,0.000000,0.000000,0.009600,0.000500,0,12853,163962,0,0,0
s6_settled,settled,144,32.295400,30.964162,0.500000,0.500000,0.874500,0.004700,0.000000,0.000000,0.000000,0.007000,0.000800,0,12853,163962,0,0,0
s6_settled,settled,145,30.234400,33.074908,0.500000,0.500000,0.039600,0.002600,0.000000,0.000000,0.000000,0.008300,0.000400,0,12853,163962,0,0,0
s6_settled,settled,146,30.901000,32.361412,0.500000,0.500000,0.063000,0.003300,0.000000,0.000000,0.000000,0.010100,0.000500,0,12853,163962,0,0,0
s6_settled,settled,147,30.610500,32.668529,0.500000,0.500000,0.075600,0.004600,0.000000,0.000000,0.000000,0.014800,0.000800,0,12853,163962,0,0,0
s6_settled,settled,148,30.800100,32.467427,0.500000,0.500000,0.051900,0.003400,0.000000,0.000000,0.000000,0.009900,0.000600,0,12853,163962,0,0,0
s6_settled,settled,149,31.490900,31.755205,0.500000,0.500000,0.050400,0.003300,0.000000,0.000000,0.000000,0.009700,0.000500,0,12853,163962,0,0,0
s6_settled,settled,150,31.285200,31.963996,0.500000,0.500000,0.049300,0.002600,0.000000,0.000000,0.000000,0.007800,0.000400,0,12853,163962,0,0,113266688
s6_settled,settled,151,31.332700,31.915539,0.500000,0.500000,0.048400,0.003300,0.000000,0.000000,0.000000,0.009800,0.000600,0,12853,163962,0,0,0
s6_settled,settled,152,31.778800,31.467519,0.500000,0.500000,0.069500,0.004500,0.000000,0.000000,0.000000,0.014000,0.000700,0,12853,163962,0,0,0
s6_settled,settled,153,31.091200,32.163442,0.500000,0.500000,0.106400,0.002500,0.000000,0.000000,0.000000,0.008100,0.000400,0,12853,163962,0,0,0
s6_settled,settled,154,16.245300,61.556266,0.500000,0.500000,0.212500,0.002900,0.000000,0.000000,0.000000,0.008100,0.000400,0,12853,163962,0,0,0
s6_settled,settled,155,15.787500,63.341251,0.500000,0.500000,0.053000,0.003100,0.000000,0.000000,0.000000,0.009300,0.000800,0,12853,163962,0,0,0
s6_settled,settled,156,31.615400,31.630155,0.500000,0.500000,0.183900,0.002800,0.000000,0.000000,0.000000,0.007700,0.000500,0,12853,163962,0,0,0
s6_settled,settled,157,30.333300,32.967069,0.500000,0.500000,0.072800,0.004700,0.000000,0.000000,0.000000,0.014100,0.000800,0,12853,163962,0,0,0
s6_settled,settled,158,16.108500,62.079027,0.500000,0.500000,0.035200,0.002300,0.000000,0.000000,0.000000,0.006100,0.000400,0,12853,163962,0,0,0
s6_settled,settled,159,30.365900,32.931677,0.500000,0.500000,0.038600,0.002700,0.000000,0.000000,0.000000,0.007800,0.000700,0,12853,163962,0,0,0
s6_settled,settled,160,16.198300,61.734873,0.500000,0.500000,0.041200,0.002800,0.000000,0.000000,0.000000,0.008000,0.000600,0,12853,163962,0,0,0
s6_settled,settled,161,31.111600,32.142352,0.500000,0.500000,0.077400,0.006500,0.000000,0.000000,0.000000,0.015200,0.001300,0,12853,163962,0,0,0
s6_settled,settled,162,32.074700,31.177221,0.500000,0.500000,0.081700,0.006400,0.000000,0.000000,0.000000,0.017700,0.001000,0,12853,163962,0,0,0
s6_settled,settled,163,30.972400,32.286810,0.500000,0.500000,0.037800,0.002500,0.000000,0.000000,0.000000,0.007700,0.000500,0,12853,163962,0,0,0
s6_settled,settled,164,16.074100,62.211881,0.500000,0.500000,0.033100,0.002400,0.000000,0.000000,0.000000,0.006700,0.000500,0,12853,163962,0,0,0
s6_settled,settled,165,16.054200,62.288996,0.500000,0.500000,0.045500,0.002500,0.000000,0.000000,0.000000,0.006900,0.000600,0,12853,163962,0,0,0
s6_settled,settled,166,32.049700,31.201540,0.500000,0.500000,0.076300,0.004200,0.000000,0.000000,0.000000,0.025900,0.000800,0,12853,163962,0,0,0
s6_settled,settled,167,31.997900,31.252051,0.500000,0.500000,0.034300,0.002500,0.000000,0.000000,0.000000,0.006700,0.000400,0,12853,163962,0,0,0
s6_settled,settled,168,16.196400,61.742116,0.500000,0.500000,0.063300,0.005500,0.000000,0.000000,0.000000,0.012300,0.000900,0,12853,163962,0,0,0
s6_settled,settled,169,31.995800,31.254102,0.500000,0.500000,0.072000,0.004300,0.000000,0.000000,0.000000,0.012700,0.000700,0,12853,163962,0,0,0
s6_settled,settled,170,16.066100,62.242859,0.500000,0.500000,0.069800,0.004100,0.000000,0.000000,0.000000,0.012500,0.000700,0,12853,163962,0,0,0
s6_settled,settled,171,32.001600,31.248438,0.500000,0.500000,0.066600,0.004800,0.000000,0.000000,0.000000,0.012600,0.000600,0,12853,163962,0,0,0
s6_settled,settled,172,32.073600,31.178290,0.500000,0.500000,0.060200,0.004200,0.000000,0.000000,0.000000,0.012400,0.000700,0,12853,163962,0,0,0
s6_settled,settled,173,39.216900,25.499211,0.500000,0.500000,0.068300,0.002200,0.000000,0.000000,0.000000,0.006300,0.000300,0,12853,163962,0,0,0
s6_settled,settled,174,16.066800,62.240147,0.500000,0.500000,0.071300,0.002000,0.000000,0.000000,0.000000,0.005900,0.000300,0,12853,163962,0,0,0
s6_settled,settled,175,31.956000,31.293028,0.500000,0.500000,0.036100,0.002200,0.000000,0.000000,0.000000,0.007500,0.000400,0,12853,163962,0,0,0
s6_settled,settled,176,31.146200,32.106645,0.500000,0.500000,0.074200,0.004300,0.000000,0.000000,0.000000,0.025000,0.000700,0,12853,163962,0,0,0
s6_settled,settled,177,31.036500,32.220128,0.500000,0.500000,0.066400,0.004200,0.000000,0.000000,0.000000,0.012800,0.000700,0,12853,163962,0,0,0
s6_settled,settled,178,16.103300,62.099073,0.500000,0.500000,0.063200,0.004100,0.000000,0.000000,0.000000,0.012600,0.000700,0,12853,163962,0,0,0
s6_settled,settled,179,30.983100,32.275660,0.500000,0.500000,0.071100,0.004100,0.000000,0.000000,0.000000,0.012900,0.000700,0,12853,163962,0,0,0
s6_traversal,traversal,0,31.138800,32.114275,-27.733334,0.000000,0.038500,0.004200,0.000000,0.000000,0.000000,0.007200,0.000500,0,12853,163962,0,0,113762304
s6_traversal,traversal,1,16.131600,61.990131,-27.466667,0.000000,0.067900,0.004200,0.000000,0.000000,0.000000,0.012500,0.000700,0,12853,163962,0,0,0
s6_traversal,traversal,2,16.041600,62.337921,-27.200001,0.000000,0.060400,0.004200,0.000000,0.000000,0.000000,0.012400,0.000800,0,12853,163962,0,0,0
s6_traversal,traversal,3,35.653700,28.047580,-26.933334,0.000000,3.725000,0.003100,0.809600,0.080700,2.727000,0.083100,0.000400,129,12982,163962,31,0,0
s6_traversal,traversal,4,12.503500,79.977606,-26.666668,0.000000,0.080800,0.003700,0.000000,0.000000,0.000000,0.010800,0.000600,0,12982,163962,0,0,0
s6_traversal,traversal,5,31.988600,31.261137,-26.400002,0.000000,0.065200,0.004200,0.000000,0.000000,0.000000,0.013000,0.000600,0,12982,163962,0,0,0
s6_traversal,traversal,6,31.059400,32.196372,-26.133335,0.000000,0.065100,0.004200,0.000000,0.000000,0.000000,0.012600,0.000700,0,12982,163962,0,0,0
s6_traversal,traversal,7,19.806700,50.487966,-25.866669,0.000000,3.767100,0.004700,0.643400,0.146200,2.874100,0.077600,0.000500,129,13111,163962,28,0,0
s6_traversal,traversal,8,28.330800,35.297274,-25.600002,0.000000,0.063200,0.004100,0.000000,0.000000,0.000000,0.012100,0.000700,0,13111,163962,0,0,0
s6_traversal,traversal,9,16.067600,62.237048,-25.333336,0.000000,0.064300,0.004300,0.000000,0.000000,0.000000,0.012700,0.000700,0,13111,163962,0,0,0
s6_traversal,traversal,10,31.964000,31.285196,-25.066669,0.000000,0.036000,0.002400,0.000000,0.000000,0.000000,0.006800,0.000400,0,13111,163962,0,0,0
s6_traversal,traversal,11,35.198300,28.410463,-24.800003,0.000000,3.198400,0.002700,0.518600,0.092800,2.489500,0.062300,0.000300,129,13240,163962,26,0,0
s6_traversal,traversal,12,27.916600,35.820981,-24.533337,0.000000,0.051200,0.002300,0.000000,0.000000,0.000000,0.007000,0.000400,0,13240,163962,0,0,0
s6_traversal,traversal,13,16.152100,61.911454,-24.266670,0.000000,0.100500,0.003800,0.000000,0.000000,0.000000,0.010700,0.000600,0,13240,163962,0,0,0
s6_traversal,traversal,14,16.141800,61.950960,-24.000004,0.000000,0.152400,0.004200,0.000000,0.000000,0.000000,0.012100,0.000700,0,13240,163962,0,0,0
s6_traversal,traversal,15,35.930000,27.831895,-23.733337,0.000000,4.166500,0.003400,0.794900,0.220300,3.051500,0.071100,0.000200,129,13369,163962,29,0,0
s6_traversal,traversal,16,27.949900,35.778303,-23.466671,0.000000,0.067300,0.004100,0.000000,0.000000,0.000000,0.013100,0.000800,0,13369,163962,0,0,0
s6_traversal,traversal,17,16.149200,61.922572,-23.200005,0.000000,0.066300,0.003800,0.000000,0.000000,0.000000,0.011300,0.000700,0,13369,163962,0,0,0
s6_traversal,traversal,18,35.963000,27.806357,-22.933338,0.000000,4.061500,0.004500,0.505600,0.146500,3.295800,0.087700,0.000400,129,13441,164019,29,0,0
s6_traversal,traversal,19,12.046400,83.012352,-22.666672,0.000000,0.035200,0.002300,0.000000,0.000000,0.000000,0.006900,0.000400,0,13441,164019,0,0,0
s6_traversal,traversal,20,32.053000,31.198328,-22.400005,0.000000,0.068300,0.004200,0.000000,0.000000,0.000000,0.013100,0.000700,0,13441,164019,0,0,0
s6_traversal,traversal,21,32.054700,31.196673,-22.133339,0.000000,0.067500,0.004900,0.000000,0.000000,0.000000,0.012300,0.000800,0,13441,164019,0,0,0
s6_traversal,traversal,22,19.882700,50.294980,-21.866673,0.000000,3.838000,0.002500,0.427800,0.075400,3.215900,0.093100,0.000200,129,13479,164110,28,0,0
s6_traversal,traversal,23,29.003100,34.479073,-21.600006,0.000000,0.865100,0.004000,0.000000,0.000000,0.000000,0.011200,0.000700,0,13479,164110,0,0,0
s6_traversal,traversal,24,15.227300,65.671524,-21.333340,0.000000,0.048000,0.002500,0.000000,0.000000,0.000000,0.006900,0.000600,0,13479,164110,0,0,0
s6_traversal,traversal,25,30.909500,32.352513,-21.066673,0.000000,0.035800,0.002300,0.000000,0.000000,0.000000,0.007200,0.000300,0,13479,164110,0,0,0
s6_traversal,traversal,26,35.983600,27.790438,-20.800007,0.000000,3.825600,0.005500,0.705500,0.162800,2.852900,0.077400,0.000500,129,13505,164213,28,2,0
s6_traversal,traversal,27,27.337100,36.580325,-20.533340,0.000000,0.032900,0.002200,0.000000,0.000000,0.000000,0.007100,0.000400,0,13505,164213,0,0,0
s6_traversal,traversal,28,16.062500,62.256809,-20.266674,0.000000,0.065500,0.004000,0.000000,0.000000,0.000000,0.010600,0.000600,0,13505,164213,0,0,0
s6_traversal,traversal,29,16.077400,62.199112,-20.000008,0.000000,0.094600,0.004200,0.000000,0.000000,0.000000,0.012900,0.000700,0,13505,164213,0,0,0
s6_traversal,traversal,30,36.059700,27.731789,-19.733341,0.000000,4.164700,0.004400,0.594400,0.150300,3.315600,0.079300,0.000400,129,13523,164324,31,2,115011584
s6_traversal,traversal,31,27.498700,36.365355,-19.466675,0.000000,0.104700,0.004200,0.000000,0.000000,0.000000,0.049200,0.000800,0,13523,164324,0,0,0
s6_traversal,traversal,32,31.984200,31.265437,-19.200008,0.000000,0.037700,0.002300,0.000000,0.000000,0.000000,0.008000,0.000300,0,13523,164324,0,0,0
s6_traversal,traversal,33,34.913800,28.641970,-18.933342,0.000000,3.943400,0.003300,0.722100,0.131100,2.974700,0.078000,0.000400,129,13535,164441,31,4,0
s6_traversal,traversal,34,12.253900,81.606672,-18.666676,0.000000,0.065200,0.003700,0.000000,0.000000,0.000000,0.010700,0.000600,0,13535,164441,0,0,0
s6_traversal,traversal,35,31.998000,31.251953,-18.400009,0.000000,0.065600,0.004000,0.000000,0.000000,0.000000,0.012700,0.000600,0,13535,164441,0,0,0
s6_traversal,traversal,36,16.234500,61.597216,-18.133343,0.000000,0.103800,0.004000,0.000000,0.000000,0.000000,0.016200,0.000700,0,13535,164441,0,0,0
s6_traversal,traversal,37,35.398900,28.249465,-17.866676,0.000000,3.561600,0.010200,0.445800,0.090000,2.912800,0.079600,0.000300,129,13545,164560,28,0,0
s6_traversal,traversal,38,12.570700,79.550065,-17.600010,0.000000,0.067300,0.002200,0.000000,0.000000,0.000000,0.006700,0.000400,0,13545,164560,0,0,0
s6_traversal,traversal,39,32.018300,31.232139,-17.333344,0.000000,0.044500,0.002400,0.000000,0.000000,0.000000,0.006900,0.000500,0,13545,164560,0,0,0
s6_traversal,traversal,40,32.098400,31.154201,-17.066677,0.000000,0.035200,0.002400,0.000000,0.000000,0.000000,0.006900,0.000400,0,13545,164560,0,0,0
s6_traversal,traversal,41,19.930800,50.173601,-16.800011,0.000000,3.933000,0.002800,0.492700,0.130500,3.197500,0.085300,0.000200,129,13553,164681,26,4,0
s6_traversal,traversal,42,27.122800,36.869350,-16.533344,0.000000,0.068300,0.003700,0.000000,0.000000,0.000000,0.010900,0.000600,0,13553,164681,0,0,0
s6_traversal,traversal,43,16.074200,62.211494,-16.266678,0.000000,0.078700,0.003700,0.000000,0.000000,0.000000,0.010700,0.000600,0,13553,164681,0,0,0
s6_traversal,traversal,44,31.981700,31.267881,-16.000011,0.000000,0.034700,0.002200,0.000000,0.000000,0.000000,0.007000,0.000400,0,13553,164681,0,0,0
