stage,bearing,phase,distance_m,x,y,mode,resident_cells,resident_packages,frame_ms,pending_packages,workers_idle,column_queue,pending_kind
p5b3b3b,north,3,59.0,128.500,187.500,walk,975,2499,0.6277,102,0,0,0
p5b3b3b,north,3,60.0,128.500,188.500,walk,975,2499,0.5975,102,0,0,0
p5b3b3b,north,3,61.0,128.500,189.500,walk,975,2499,0.5907,102,0,0,0
p5b3b3b,north,3,62.0,128.500,190.500,walk,975,2499,0.5963,102,0,0,0
p5b3b3b,north,3,63.0,128.500,191.500,walk,975,2499,1.8966,102,0,0,0
p5b3b3b,north,3,64.0,128.500,192.500,walk,975,2499,0.6531,153,0,0,0
p5b3b3b,north,3,66.0,128.500,194.500,sprint,973,2448,0.6524,153,0,0,0
p5b3b3b,north,3,68.0,128.500,196.500,sprint,971,2449,0.7447,152,0,0,0
p5b3b3b,north,3,70.0,128.500,198.500,sprint,969,2455,1.1704,146,0,0,0
p5b3b3b,north,3,72.0,128.500,200.500,sprint,967,2459,1.3811,193,0,0,0
p5b3b3b,north,3,74.0,128.500,202.500,sprint,965,2418,1.6591,183,0,0,0
p5b3b3b,north,3,76.0,128.500,204.500,sprint,963,2431,1.9344,170,0,0,0
p5b3b3b,north,3,78.0,128.500,206.500,sprint,963,2446,2.1197,155,0,0,0
p5b3b3b,north,3,80.0,128.500,208.500,sprint,963,2448,1.2883,204,0,0,0
p5b3b3b,north,3,82.0,128.500,210.500,sprint,963,2397,0.7045,204,0,0,0
p5b3b3b,north,3,84.0,128.500,212.500,sprint,963,2397,0.6837,204,0,0,0
p5b3b3b,north,3,86.0,128.500,214.500,sprint,963,2397,0.6164,204,0,0,0
p5b3b3b,north,3,88.0,128.500,216.500,sprint,963,2397,0.6132,255,0,0,0
p5b3b3b,north,3,90.0,128.500,218.500,sprint,963,2346,0.6672,255,0,0,0
p5b3b3b,north,3,92.0,128.500,220.500,sprint,963,2346,0.6138,255,0,0,0
p5b3b3b,north,3,94.0,128.500,222.500,sprint,963,2346,0.6460,255,0,0,0
p5b3b3b,north,3,96.0,128.500,224.500,sprint,963,2346,0.6648,306,0,0,0
p5b3b3b,north,3,98.0,128.500,226.500,sprint,963,2295,0.6284,306,0,0,0
p5b3b3b,north,3,100.0,128.500,228.500,sprint,963,2295,0.6245,306,0,0,0
p5b3b3b,north,3,102.0,128.500,230.500,sprint,963,2295,0.6130,306,0,0,0
p5b3b3b,north,3,104.0,128.500,232.500,sprint,963,2295,0.7252,357,0,0,0
p5b3b3b,north,3,106.0,128.500,234.500,sprint,963,2244,0.6769,357,0,0,0
p5b3b3b,north,3,108.0,128.500,236.500,sprint,963,2244,0.6077,357,0,0,0
p5b3b3b,north,3,110.0,128.500,238.500,sprint,963,2244,0.5976,357,0,0,0
p5b3b3b,north,3,112.0,128.500,240.500,sprint,963,2244,0.6580,408,0,0,0
p5b3b3b,north,3,114.0,128.500,242.500,sprint,963,2193,0.6537,408,0,0,0
